isin,euronext_code,stock_name,degiro_symbol,symbol,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry
FR0010781377,FR0010781377-XMLI,CAIRE,MLAAE,MLAAE,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Airlines
NL0010273694,NL0010273694-XMLI,Amatheon Agri,MLAAH,MLAAH,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Farming/Fishing/Ranching and Plantations
PTAZR0AM0006,PTAZR0AM0006-XMLI,Azorean Aquatic Technologies,MLAAT,MLAAT,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Consumer Electronics
FR0010979377,FR0010979377-XMLI,Activium Group,MLACT,MLACT,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Computer Services
FR0012968485,FR0012968485-XMLI,Ashler Manson,MLAEM,MLAEM,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Insurance Brokers
FR0013253812,FR0013253812-XMLI,ALVEEN,MLALV,MLALV,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Real Estate Services
FR0010436170,FR0010436170-XMLI,Batla Minerals,MLBAT,MLBAT,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Diamonds and Gemstones
FR0006205019,FR0006205019-XMLI,Lombard et Medot,MLCAC,MLCAC,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Distillers and Vintners
FR0000037871,FR0000037871-XMLI,Chemins de Fer D��partementaux,MLCFD,MLCFD,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Commercial Vehicles and Parts
FR0010447086,FR0010447086-XMLI,CHEOPS TECHNOLOGY,MLCHE,MLCHE,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Computer Services
FR0012384907,FR0012384907-XMLI,CIOA,MLCIO,MLCIO,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Professional Business Support Services
FR0010959684,FR0010959684-XMLI,Colipays,MLCLP,MLCLP,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Delivery Services
FR0013406881,FR0013406881-XMLI,GRECEMAR,MLCMG,MLCMG,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,General Mining
LU0881232630,LU0881232630-XMLI,Dynex Energy,MLDYX,MLDYX,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Oil: Crude Producers
HK0000038783,HK0000038783-XMLI,Easson Telecom,MLEAS,MLEAS,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Diversified Financial Services 
FR0010536185,FR0010536185-XMLI,EAVS,MLEAV,MLEAV,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Electrical Components
FR0007200100,FR0007200100-XMLI,Eaux de Royan,MLEDR,MLEDR,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Water
FR0000052755,FR0000052755-XMLI,EDITIONS DU SIGNE,MLEDS,MLEDS,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Publishing
FR0010439265,FR0010439265-XMLI,Eduniversal,MLEDU,MLEDU,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Publishing
FR0010882886,FR0010882886-XMLI,"	EDUFORM ACTION",MLEFA,MLEFA,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Diversified Financial Services 
FR0010157115,FR0010157115-XMLI,Euroland Corporate,MLERO,MLERO,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Investment Services
FR0010492181,FR0010492181-XMLI,Metalliance,MLETA,MLETA,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Machinery: Industrial
FR0013230067,FR0013230067-XMLI,MULTIMICROCLOUD,MLMMC,MLFNP,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Software
FR0013222346,FR0013222346-XMLI,Mutualize Corp,MLMTT,MLFSG,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Financial Data Providers
FR0010823724,FR0010823724-XMLI,France Tourisme,MLFTI,MLFTI,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Real Estate Holding and Development
FR0011100759,FR0011100759-XMLI,GALEO,MLGAL,MLGAL,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Nondurable Household Products
LU1840650458,LU1840650458-XMLI,GUANDAO PUER INVES,MLGDI,MLGDI,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Restaurants and Bars
DE000A11Q133,DE000A11Q133-XMLI,H&K AG,MLHK,MLHK,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Defense
FR0000053738,FR0000053738-XMLI,Hotelim,MLHOT,MLHOT,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Hotels and Motels
FR0005843125,FR0005843125-XMLI,Hydro Exploitation,MLHYE,MLHYE,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Alternative Electricity
FR0000079691,FR0000079691-XMLI,IDS,MLIDS,MLIDS,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Software
FR0011158823,FR0011158823-XMLI,Infoclip,MLIFC,MLIFC,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Computer Services
FR0000065773,FR0000065773-XMLI,Imprimerie Chirat,MLIMP,MLIMP,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Publishing
BE6200101556,BE6200101556-XMLI,IOC HOLDING,MLIOC,MLIOC,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Publishing
FR0010680033,FR0010680033-XMLI,JSA TECHNOLOGY,MLJSA,MLJSA,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Renewable Energy Equipment
IT0005324105,IT0005324105-XMLI,MEDIA LAB,MLLAB,MLLAB,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Software
FR00140007I9,FR00140007I9-XMLI,CONSTRUCTEURS BOIS,MLLCB,MLLCB,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Construction
FR0010328302,FR0010328302-XMLI,MADE,MLMAD,MLMAD,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Electronic Equipment: Gauges and Meters
CI0000000832,CI0000000832-XMLI,Simat,MLMAT,MLMAT,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Transportation Services
BE0974404361,BE0974404361-MLXB,MAZARO,MLMAZ,MLMAZ,D,EUR,320,EBR,MLXB,Euronext Brussels,belgium,FALSE,R,,Auto Parts
BE6252013725,BE6252013725-XMLI,MFI-Condor,MLMFI,MLMFI,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Medical Equipment
BE0974328602,BE0974328602-XMLI,METRICS IN BALANCE,MLMIB,MLMIB,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Health Care Services
ES0105549002,ES0105549002-XMLI,MONTEPINO LOGISTIC,MLMTP,MLMTP,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Industrial REITs
FR0004157543,FR0004157543-XMLI,NEOCOM MULTIMEDIA,MLNEO,MLNEO,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Consumer Digital Services
BE0003680916,BE0003680916-MLXB,Neufcour (Compagnie Financi��re de),NEU,MLNEU,D,EUR,320,EBR,MLXB,Euronext Brussels,belgium,FALSE,R,,Real Estate Holding and Development
FR0010500363,FR0010500363-XMLI,Miguet et Associ��s,MLNMA,MLNMA,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Publishing
FR0013310281,FR0013310281-XMLI,OCTOPUS BIOSAFETY,MLOCT,MLOCT,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Electronic Equipment: Gauges and Meters
FR0010106039,FR0010106039-XMLI,BODY ONE,MLONE,MLONE,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Apparel Retailers
PTOTP0AM0004,PTOTP0AM0004-ENXL,OLIMPO REAL ESTATE,MLORE,MLORE,D,EUR,560,ELI,ENXL,Euronext Lisbon,portugal,FALSE,R,,Retail REITs
BE0948608451,BE0948608451-XMLI,PHOTONIKE,MLPHO,MLPHO,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Asset Managers and Custodians
FR0000185480,FR0000185480-XMLI,Phone Web,MLPHW,MLPHW,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Professional Business Support Services
FR0000030769,FR0000030769-XMLI,Placoplatre,MLPLC,MLPLC,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Building Materials: Other
NL0012650535,NL0012650535-XMLI,PARX PLASTICS NV,MLPRX,MLPRX,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Biotechnology
PTRIZ0AM0009,PTRIZ0AM0009-ENXL,Raize,MLRZE,MLRZE,D,EUR,560,ELI,ENXL,Euronext Lisbon,portugal,FALSE,R,,Consumer Lending
ES0105651006,ES0105651006-XMLI,SAGAX REAL ESTATE,MLSAG,MLSAG,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Real Estate Holding and Development
FR0013155975,FR0013155975-XMLI,Savonnerie de Nyons,MLSDN,MLSDN,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Personal Products
NL0010623518,NL0010623518-XMLI,SEQUA PETROLEUM NV,MLSEQ,MLSEQ,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Oil: Crude Producers
FR0010679365,FR0010679365-XMLI,SILC,MLSIL,MLSIL,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Business Training and Employment Agencies
FR0011131788,FR0011131788-XMLI,SMALTO,MLSML,MLSML,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Diversified Financial Services 
GB00B8GJBS16,GB00B8GJBS16-XMLI,Sumo Resources,MLSUM,MLSUM,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,General Mining
BE0974370026,BE0974370026-MLXB,CHOICE,MLTV,MLTV,D,EUR,320,EBR,MLXB,Euronext Brussels,belgium,FALSE,R,,Consumer Digital Services
FR0011605617,FR0011605617-XMLI,Fonci��re Vindi,MLVIN,MLVIN,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Real Estate Holding and Development
FR0011076595,FR0011076595-XMLI,TELEVISTA,MLVST,MLVST,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Cable Television Services
FR0010768770,FR0010768770-XMLI,WEYA,MLWEY,MLWEY,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,Alternative Fuels
ZM0000000037,ZM0000000037-XMLI,ZCCM,MLZAM,MLZAM,D,EUR,710,EPA,XMLI,Euronext Paris,france,FALSE,R,,General Mining
FR0000130213,FR0000130213-XPAR,Lagard��re,MMB,MMB,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Publishing
FR0000053225,FR0000053225-XPAR,M6 M��tropole T��l��vision,MMT,MMT,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Radio and TV Broadcasters
IT0001469383,IT0001469383-MTAA,MONDADORI EDIT,MN,MN,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Publishing
IT0004195308,IT0004195308-MTAA,Gruppo MutuiOnline SpA,MOL,MOL,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Consumer Lending
IT0000066016,IT0000066016-MTAA,Monrif SpA,MON,MON,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Publishing
IT0004965148,IT0004965148-MTAA,Moncler SpA,MONC,MONC,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Clothing and Accessories
BE0003853703,BE0003853703-XBRU,Montea,MONT,MONT,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Industrial REITs
NL0000488153,NL0000488153-XBRU,Mopoli,MOP,MOP,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Diversified Financial Services 
NL0000488161,NL0000488161-XBRU,Mopoli Oprichtingsaandeel,MOPF,MOPF,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Diversified Financial Services 
CWN814651014,CWN814651014-XAMS,Morefield Group NV,SOURC,MORE,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Business Training and Employment Agencies
BE0003602134,BE0003602134-XBRU,Moury Construct,MOUR,MOUR,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Construction
ES0105025003,ES0105025003-XLIS,MERLIN Properties SOCIMI SA,MRL,MRL,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Diversified REITs
FR00140085W6,FR00140085W6-XPAR,M.R.M,MRM,MRM,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Retail REITs
FR0000039620,FR0000039620-XPAR,Mersen,MRN,MRN,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Electrical Components
LU1598757687,LU1598757687-XAMS,ArcelorMittal SA,MT,MT,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Iron and Steel
GB00BMXH3352,GB00BMXH3352-XAMS,MOTORK,MTRK,MTRK,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Software
FR0000038606,FR0000038606-XPAR,Manitou BF,MTU,MTU,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Machinery: Construction and Handling
IT0001447785,IT0001447785-MTAA,Mondo TV SpA,MTV,MTV,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Entertainment
FR0013482791,FR0013482791-XPAR,Nacon SAS,NACON,NACON,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Electronic Entertainment
NL0015000CG2,NL0015000CG2-XAMS,NAI ORD SHARES,NAI,NAI,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Open End and Miscellaneous Investment Vehicles
FR0011341205,FR0011341205-XPAR,Nanobiotix SA,NANO,NANO,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
PTNBA0AM0006,PTNBA0AM0006-XLIS,Novabase SGPS,NBA,NBA,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Computer Services
IT0005275778,IT0005275778-MTAA,Neodecortech SpA,NDT,NDT,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Paper
NL0000371243,NL0000371243-XAMS,Nedap,NEDAP,NEDAP,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Electronic Equipment: Control and Filter
NL0009312842,NL0009312842-XAMS,Nedsense Enterprises,NEDSE,NEDSE,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Software
FR0011675362,FR0011675362-XPAR,Neoen SA,NEOEN,NEOEN,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Alternative Electricity
BE0003832491,BE0003832491-MLXB,NewTree,NEWT,NEWT,D,EUR,320,EBR,MLXB,Euronext Brussels,belgium,FALSE,R,,Food Products
FR0000044448,FR0000044448-XPAR,Nexans,NEX,NEX,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Electrical Components
IT0005366767,IT0005366767-MTAA,Nexi SpA,NEXI,NEXI,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Transaction Processing Services
BE0003770840,BE0003770840-XBRU,NEXTENSA,LEAS,NEXTA,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Office REITs
FR0012650166,FR0012650166-XPAR,Engie Eps SA,EPS,NHOA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Renewable Energy Equipment
FR0000120859,FR0000120859-XPAR,Imerys,NK,NK,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,General Mining
NL0010773842,NL0010773842-XAMS,NN Group NV,NN,NN,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Life Insurance
FI0009000681,FI0009000681-XPAR,Nokia Oyj,NOKIA,NOKIA,A,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Telecommunications Equipment
PTZON0AM0006,PTZON0AM0006-XLIS,NOS,NOS,NOS,B,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,CX,Telecommunications Services
IT0005330516,IT0005330516-MTAA,Nova Re Siiq SpA,NR,NR,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Real Estate Holding and Development
FR0014001PV6,FR0014001PV6-XPAR,NR 21 SA,NR21,NR21,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Apparel Retailers
FR0000121691,FR0000121691-XPAR,NRJ Group,NRG,NRG,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Radio and TV Broadcasters
FR0004050250,FR0004050250-XPAR,Neurones,NRO,NRO,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Computer Services
NL0015000RT3,NL0015000RT3-XAMS,NEPI ROCKCASTLE,NRP,NRP,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Real Estate Holding and Development
NL0009822014,NL0009822014-XAMS,New Sources Energy NV,NSE,NSE,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Alternative Electricity
NL0012365084,NL0012365084-XAMS,NSI NV,NSI,NSI,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Office REITs
PTPTI0AM0006,PTPTI0AM0006-XLIS,Navigator Company,NVG,NVG,B,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,CX,Paper
IT0005385213,IT0005385213-MTAA,Newlat Food SpA,NWL,NWL,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Food Products
NL0015000D50,NL0015000D50-XAMS,NX FILTRATION,NXFIL,NXFIL,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Machinery: Specialty
FR0010112524,FR0010112524-XPAR,Nexity,NXI,NXI,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Real Estate Holding and Development
BE0974294267,BE0974294267-XBRU,Nyrstar NV,NYR,NYR,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Nonferrous Metals
BE0974358906,BE0974358906-XBRU,Nyxoah SA,NYXH,NYXH,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Medical Equipment
BE0003735496,BE0003735496-XBRU,Orange Belgium,OBEL,OBEL,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Telecommunications Services
NL0010558797,NL0010558797-XAMS,OCI NV,OCI,OCI,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Fertilizers
FR0000062234,FR0000062234-XPAR,Financi��re de l'Odet,ODET,ODET,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Transportation Services
IT0003683528,IT0003683528-MTAA,Openjobmetis SpA Agenzia per il Lavoro,OJM,OJM,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Business Training and Employment Agencies
FR0010428771,FR0010428771-XPAR,OL Groupe,OLG,OLG,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Recreational Services
IT0001350625,IT0001350625-MTAA,OLIDATA SpA,OLI,OLI,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Computer Hardware
BE0974276082,BE0974276082-XBRU,Ontex Group NV,ONTEX,ONTEX,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Personal Products
NL0015000HT4,NL0015000HT4-XBRU,ONWARD MEDICAL,ONWD,ONWD,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Health Care Services
BE0003836534,BE0003836534-XBRU,Crescent NV,OPTI,OPTI,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Telecommunications Equipment
FR0000120321,FR0000120321-XPAR,L'Or��al,OR,OR,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Cosmetics
FR0000133308,FR0000133308-XPAR,Orange,ORA,ORA,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Telecommunications Services
FR0000075392,FR0000075392-XPAR,ORAPI S.A.,ORAP,ORAP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Chemicals: Diversified
NL0000440584,NL0000440584-XAMS,Ordina,ORDI,ORDI,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Computer Services
FR0010609206,FR0010609206-XPAR,Or��ge,OREGE,OREGE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Waste and Disposal Services
FR0000060535,FR0000060535-XPAR,Fiducial Real Estate,ORIA,ORIA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Real Estate Holding and Development
FR0000184798,FR0000184798-XPAR,Orpea,ORP,ORP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Health Care Facilities
IT0005138703,IT0005138703-MTAA,Orsero SpA,ORS,ORS,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Food Products
FR0012127173,FR0012127173-XPAR,Ose Immunotherapeutics SA,OSE,OSE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
FR0014005HJ9,FR0014005HJ9-XPAR,OVH Groupe SA,OVH,OVH,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Computer Services
IT0005043507,IT0005043507-MTAA,OVS SpA,OVS,OVS,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Clothing and Accessories
FR0010263202,FR0010263202-XPAR,Paris Realty Fund,PAR,PAR,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Office REITs
FR0012612646,FR0012612646-XPAR,Groupe Partouche SA,PARP,PARP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Casinos and Gambling
FR0004038263,FR0004038263-XPAR,Parrot,PARRO,PARRO,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Telecommunications Equipment
FR0011027135,FR0011027135-XPAR,Patrimoine et Commerce SCA,PAT,PAT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Real Estate Holding and Development
IL0010830391,IL0010830391-XBRU,Payton Planar Magnetics,PAY,PAY,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Electrical Components
NL0000336303,NL0000336303-XAMS,Stern Groep,STRN,PBH,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Specialty Retailers
FR0000053514,FR0000053514-XPAR,PCAS S.A.,PCA,PCA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Specialty Chemicals
FR0000061459,FR0000061459-XPAR,G��rard Perrier,PERR,PERR,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Electronic Components
FR0000064784,FR0000064784-XPAR,Peugeot Invest SA,FFP,PEUG,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Asset Managers and Custodians
NL0010391025,NL0010391025-XAMS,Pharming Group NV,PHARM,PHARM,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Pharmaceuticals
NL0000009538,NL0000009538-XAMS,Philips Koninklijke,PHIA,PHIA,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Medical Equipment
IT0005373789,IT0005373789-MTAA,Philogen SpA,PHIL,PHIL,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Biotechnology
IT0005274094,IT0005274094-MTAA,Pharmanutra SpA,PHN,PHN,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Pharmaceuticals
PTPTC0AM0009,PTPTC0AM0009-XLIS,Pharol,PHR,PHR,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Telecommunications Services
FR0011471135,FR0011471135-XPAR,Erytech Pharma SA,ERYP,PHXM,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
IT0003073266,IT0003073266-MTAA,Piaggio & C SpA,PIA,PIA,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Recreational Vehicles and Boats
FR0013318813,FR0013318813-XPAR,Paragon Id SA,PID,PID,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Electronic Equipment: Other
FR0000066755,FR0000066755-XPAR,Haulotte Group,PIG,PIG,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Machinery: Construction and Handling
IT0003056386,IT0003056386-MTAA,Pininfarina SpA,PINF,PINF,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Automobiles
IT0005278236,IT0005278236-MTAA,Pirelli & C SpA,PIRC,PIRC,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Tires
IT0005339160,IT0005339160-MTAA,PLC SpA,PLC,PLC,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Construction
NL0009739416,NL0009739416-XAMS,PostNL NV,PNL,PNL,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Delivery Services
FR0000124570,FR0000124570-XPAR,Plastic Omnium,POM,POM,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Auto Parts
NL0000378669,NL0000378669-XAMS,Porceleyne Fles Koninklijke,PORF,PORF,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Household Furnishings
FR0012432516,FR0012432516-XPAR,Poxel SA,POXEL,POXEL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
BMG7209L1000,BMG7209L1000-XAMS,PPLA Participations Ltd,PPLAA,PPLAA,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Asset Managers and Custodians
BMG7209L1182,BMG7209L1182-XAMS,PPLA Participations Ltd,PPLAB,PPLAB,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Asset Managers and Custodians
IT0004240443,IT0004240443-MTAA,Piquadro SpA,PQ,PQ,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Clothing and Accessories
FR0000074783,FR0000074783-XPAR,ARTMARKET.COM,PRC,PRC,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Publishing
FR0014004EC4,FR0014004EC4-XPAR,PRECIA,PREC,PREC,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Electronic Equipment: Gauges and Meters
