isin,euronext_code,stock_name,degiro_symbol,symbol,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry,name,description,logoid,type,close,Value.Traded,market_cap_basic,fundamental_currency_code,sector,industry,is_primary,exchange,country,currency_id,forex_rate,market_cap_USD,Traded_USD,turnover_rate,plate,证券代码,证券名称,en_description,dr_name,code,correct_industry,exchange_code,trade_currency,last_price,change,last_traded_at,close_price,trading_date
LU0156801721,LU0156801721-MTAA,Tenaris SA,TEN,TEN,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Oil Equipment and Services,TEN,泰纳瑞斯钢铁-X,tenaris,stock,14.8,10979143.2,19458263680.5315,USD,Non-Energy Minerals,Steel,True,MIL,Luxembourg,EUR,1.11261,194.58263680531505,0.12215504515752,0.0006,欧洲,,,TENARIS,泰纳瑞斯钢铁,,,MTAA,EUR,14.80,-0.03,11:20 CEST21 Jul 2023,14.805,20 Jul 2023
FR0000051807,FR0000051807-XPAR,Teleperformance,RCF,TEP,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Professional Business Support Services,TEP,TELEPERFORMANCE,teleperformance,stock,153.9,2355593.4,10188132626.50051,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,France,EUR,1.11261,101.88132626500509,0.02620856772774,0.0003,欧洲,,,TELEPERFORMANCE,,,,XPAR,EUR,154.00,-0.52,11:20 CEST21 Jul 2023,154.80,20 Jul 2023
IT0004585243,IT0004585243-MTAA,Tesmec SpA,TES,TES,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Machinery: Industrial,TES,TESMEC,tesmec-spa,stock,0.1298,69511.5344,87359184.58718,USD,Producer Manufacturing,Trucks/Construction/Farm Machinery,True,MIL,Italy,EUR,1.11261,0.8735918458718,0.0007733922828878,0.0009,欧洲,,,TESMEC,,,,MTAA,EUR,0.1298,-0.46,10:45 CEST21 Jul 2023,0.1304,20 Jul 2023
BE0003555639,BE0003555639-XBRU,Tessenderlo Group,TESB,TESB,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Chemicals: Diversified,TESB,TESSENDERLO GROUP,tessenderlo,stock,30.4,24472.0,2902577704.84484,USD,Process Industries,Chemicals: Agricultural,True,EURONEXT,Belgium,EUR,1.11261,29.0257770484484,0.0002722779192,0.0,欧洲,,,TESSENDERLO GROUP,,,,XBRU,EUR,30.40,-0.49,10:54 CEST21 Jul 2023,30.55,20 Jul 2023
BE0974263924,BE0974263924-XBRU,Texaf SA,TEXF,TEXF,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Real Estate Holding and Development,TEXF,TEXAF,texaf,stock,33.2,33.2,134706439.73864,USD,Finance,Real Estate Development,True,EURONEXT,Belgium,EUR,1.11261,1.3470643973864,3.6938652000000003e-07,0.0,欧洲,,,TEXAF,,,,XBRU,EUR,33.20,0.61,09:00 CEST21 Jul 2023,33.00,20 Jul 2023
ES0178430E18,ES0178430E18-TNLB,Telefonica SA,TFA,TFA,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,False,R,,Telecommunications Services,TFA,西班牙电信-X,telefonica,stock,3.69,1594.08,23617135261.585472,USD,Communications,Specialty Telecommunications,False,EURONEXT,Spain,EUR,1.11261,236.17135261585472,1.7735893488000003e-05,0.0,欧洲,,,TELEFONICA,西班牙电信,,,,,,,,,
FR0013295789,FR0013295789-XPAR,Tonnellerie Francois Freres SA,TFF,TFF,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Containers and Packaging,TFF,TFF GROUP,tff,stock,44.1,271038.6,1056771751.79818,USD,Process Industries,Containers/Packaging,True,EURONEXT,France,EUR,1.11261,10.5677175179818,0.00301560256746,0.0003,欧洲,,,TFF GROUP,,,,XPAR,EUR,44.00,0.46,11:16 CEST21 Jul 2023,43.80,20 Jul 2023
GG00B1RMC548,GG00B1RMC548-XAMS,Tetragon Financial Group,TFG,TFG,D,USD,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Closed End Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR0000054900,FR0000054900-XPAR,TELEVISION FSE 1 S.A. (TF1),TFI,TFI,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Radio and TV Broadcasters,TFI,TF1,tf1,stock,6.5,439822.5,1514425183.5515,USD,Consumer Services,Broadcasting,True,EURONEXT,France,EUR,1.11261,15.144251835515,0.00489350911725,0.0003,欧洲,,,TF1,,,,XPAR,EUR,6.485,0.54,11:11 CEST21 Jul 2023,6.45,20 Jul 2023
IT0005422768,IT0005422768-MTAA,Trevi Finanziaria Industriale SpA,TFIN,TFIN,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Engineering and Contracting Services,TFIN,TREVI FIN IND,trevi-finanziaria-industrial,stock,0.278,59309.354,98007123.01545,USD,Industrial Services,Engineering & Construction,True,MIL,Italy,EUR,1.11261,0.9800712301545,0.0006598818035394,0.0007,欧洲,,,TREVI FIN IND,,,,MTAA,EUR,0.278,-1.42,10:03 CEST21 Jul 2023,0.282,20 Jul 2023
IT0005162406,IT0005162406-MTAA,Technogym SpA,TGYM,TGYM,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Recreational Products,TGYM,TECHNOGYM,technogym,stock,8.25,509115.75,1833464599.96986,USD,Consumer Durables,Recreational Products,True,MIL,Italy,EUR,1.11261,18.3346459996986,0.005664472746075,0.0003,欧洲,,,TECHNOGYM,,,,MTAA,EUR,8.26,0.98,11:19 CEST21 Jul 2023,8.18,20 Jul 2023
FR0013333432,FR0013333432-XPAR,Thermador Groupe SA,THEP,THEP,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Industrial Suppliers,THEP,THERMADOR GROUPE,thermador-groupe,stock,79.8,12289.2,811012444.73029,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.11261,8.110124447302901,0.00013673086812,0.0,欧洲,,,THERMADOR GROUPE,,,,XPAR,EUR,79.80,0.76,10:44 CEST21 Jul 2023,79.20,20 Jul 2023
NL0010389508,NL0010389508-XAMS,TIE Kinetix NV,TIE,TIE,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Consumer Digital Services,TIE,TIE KINETIX,tie-kinetix,stock,18.0,1620.0,39910505.78141,USD,Technology Services,Packaged Software,True,EURONEXT,Netherlands,EUR,1.11261,0.3991050578141,1.8024282e-05,0.0,欧洲,,,TIE KINETIX,,,,,,,,,,
BE0974282148,BE0974282148-XBRU,Tinc Comm VA,TINC,TINC,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Asset Managers and Custodians,TINC,TINC COMM VA,tinc-comm-va,stock,12.55,23757.15,506049994.9395,USD,Finance,Investment Managers,True,EURONEXT,Belgium,EUR,1.11261,5.060499949395,0.000264324426615,0.0001,欧洲,,,TINC COMM VA,,,,XBRU,EUR,12.55,0.4,11:04 CEST21 Jul 2023,12.50,20 Jul 2023
IT0003153621,IT0003153621-MTAA,Tamburi Investment Partners SpA,TIP,TIP,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Investment Services,TIP,TAMBURI,tamburi,stock,8.96,180785.92,1688910367.71974,USD,Finance,Financial Conglomerates,True,MIL,Italy,EUR,1.11261,16.8891036771974,0.002011442224512,0.0001,欧洲,,,TAMBURI,,,,MTAA,EUR,8.96,-0.22,11:00 CEST21 Jul 2023,8.98,20 Jul 2023
FR0000066482,FR0000066482-XPAR,Tipiak,TIPI,TIPI,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Food Products,TIPI,TIPIAK,tipiak,stock,59.5,59.5,58076898.28732,USD,Consumer Non-Durables,Food: Specialty/Candy,True,EURONEXT,France,EUR,1.11261,0.5807689828732,6.620029500000001e-07,0.0,欧洲,,,TIPIAK,,,,,,,,,,
IT0005439085,IT0005439085-MTAA,THE ITALIAN SEA GROUP,TISG,TISG,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Recreational Vehicles and Boats,TISG,THE ITALIAN SEA GROUP,,stock,7.46,69691.32,441950657.34028,USD,Consumer Durables,Recreational Products,True,MIL,Italy,EUR,1.11261,4.4195065734028,0.000775392595452,0.0002,欧洲,,,THE ITALIAN SEA GROUP,,,,MTAA,EUR,7.46,-0.4,11:13 CEST21 Jul 2023,7.49,20 Jul 2023
IT0003497168,IT0003497168-MTAA,Telecom Italia,TIT,TIT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Telecommunications Services,TIT,意大利电信,telecom-italia,stock,0.2634,5137385.208,6183058468.28637,USD,Communications,Specialty Telecommunications,True,MIL,Italy,EUR,1.11261,61.8305846828637,0.0571590615627288,0.0009,欧洲,TIT,意大利电信,TELECOM ITALIA,,,,MTAA,EUR,0.2633,-0.08,11:20 CEST21 Jul 2023,0.2635,20 Jul 2023
BE0974338700,BE0974338700-XBRU,Titan Cement International SA,TITC,TITC,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Cement,TITC,TITAN CEMENT,titan-cement,stock,18.04,48816.24,1557126573.80676,USD,Non-Energy Minerals,Construction Materials,True,EURONEXT,Belgium,EUR,1.11261,15.5712657380676,0.000543134367864,0.0,欧洲,,,TITAN CEMENT,,,,"XBRU, XPAR",EUR,18.04,-0.66,09:29 CEST21 Jul 2023,18.16,20 Jul 2023
IT0003497176,IT0003497176-MTAA,TELECOM ITALIA R,TITR,TITR,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Telecommunications Services,TITR,意大利电信-R,telecom-italia,stock,0.2576,847078.4448,6183058468.28637,USD,Communications,Specialty Telecommunications,False,MIL,Italy,EUR,1.11261,61.8305846828637,0.0094246794846892,0.0002,欧洲,TITR,意大利电信-R,TELECOM ITALIA R,,,,MTAA,EUR,0.2576,-0.16,11:20 CEST21 Jul 2023,0.258,20 Jul 2023
IT0003497168,IT0003497168-TNLB,Telecom Italia SpA,TIT,TITT,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,False,R,,Telecommunications Services,TITT,TELECOM ITALIA,telecom-italia,stock,0.2503,1827.19,6183058468.28637,USD,Communications,Specialty Telecommunications,False,EURONEXT,Italy,EUR,1.11261,61.8305846828637,2.0329498659e-05,0.0,欧洲,,,TELECOM ITALIA,,,,,,,,,,
FR0013230612,FR0013230612-XPAR,Tikehau Capital SCA,TKO,TKO,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Asset Managers and Custodians,TKO,TIKEHAU CAPITAL,tikehau-capital,stock,23.0,127006.0,4418923886.988381,USD,Finance,Investment Managers,True,EURONEXT,France,EUR,1.11261,44.189238869883816,0.0014130814566,0.0,欧洲,,,TIKEHAU CAPITAL,,,,XPAR,EUR,23.00,0,11:04 CEST21 Jul 2023,23.00,20 Jul 2023
FR0004188670,FR0004188670-XPAR,Tarkett SA,TKTT,TKTT,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Building Materials: Other,TKTT,TARKETT,tarkett,stock,11.75,528.75,834663584.55733,USD,Non-Energy Minerals,Forest Products,True,EURONEXT,France,EUR,1.11261,8.3466358455733,5.882925375000001e-06,0.0,欧洲,,,TARKETT,,,,XPAR,EUR,11.75,2.17,11:17 CEST21 Jul 2023,11.50,20 Jul 2023
NL0012015705,NL0012015705-XAMS,Just Eat Takeaway.com NV,TKWY,TKWY,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,,Consumer Digital Services,TKWY,JUST EAT TAKEAWAY.COM,just-eat-takeaway,stock,15.8,5937734.8,3815392712.2637706,USD,Retail Trade,Specialty Stores,True,EURONEXT,Netherlands,EUR,1.11261,38.153927122637704,0.06606383115828,0.0017,欧洲,,,JUST EAT TAKEAWAY.COM,,,,XAMS,EUR,15.694,0.73,11:19 CEST21 Jul 2023,15.58,20 Jul 2023
BE0003826436,BE0003826436-XBRU,Telenet Group Holding,TNET,TNET,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Telecommunications Services,TNET,TELENET GROUP,telenet,stock,20.92,102696.28,2507104736.29418,USD,Communications,Major Telecommunications,True,EURONEXT,Belgium,EUR,1.11261,25.0710473629418,0.001142609080908,0.0,欧洲,,,TELENET GROUP,,,,XBRU,EUR,20.92,0,11:19 CEST21 Jul 2023,20.92,20 Jul 2023
FR0005175080,FR0005175080-XPAR,Transgene,TNG,TNG,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Biotechnology,TNG,TRANSGENE,transgene,stock,1.856,5753.6,206863719.1753,USD,Health Technology,Biotechnology,True,EURONEXT,France,EUR,1.11261,2.068637191753,6.401512896000002e-05,0.0,欧洲,,,TRANSGENE,,,,XPAR,EUR,1.852,0.33,11:20 CEST21 Jul 2023,1.846,20 Jul 2023
IT0005037210,IT0005037210-MTAA,Tinexta SpA,TNXT,TNXT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Investment Services,TNXT,TINEXTA,tinexta,stock,16.39,361448.67,854463141.60119,USD,Technology Services,Packaged Software,True,MIL,Italy,EUR,1.11261,8.5446314160119,0.004021514047287,0.0005,欧洲,,,TINEXTA,,,,MTAA,EUR,16.37,-1.68,11:20 CEST21 Jul 2023,16.65,20 Jul 2023
IT0003007728,IT0003007728-MTAA,Tod's,TOD,TOD,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Footwear,TOD,TOD'S,tod-s,stock,41.86,501650.24,1533420987.55417,USD,Consumer Non-Durables,Apparel/Footwear,True,MIL,Italy,EUR,1.11261,15.3342098755417,0.005581410735264,0.0004,欧洲,,,TOD'S,,,,MTAA,EUR,41.86,0.58,10:47 CEST21 Jul 2023,41.62,20 Jul 2023
NL0013332471,NL0013332471-XAMS,TomTom NV,TOM2,TOM2,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Software,TOM2,TOMTOM,tomtom,stock,7.785,872223.615,1073119633.69072,USD,Technology Services,Packaged Software,True,EURONEXT,Netherlands,EUR,1.11261,10.7311963369072,0.0097044471628515,0.0009,欧洲,,,TOMTOM,,,,XAMS,EUR,7.775,2.37,11:15 CEST21 Jul 2023,7.595,20 Jul 2023
FR0000033003,FR0000033003-XPAR,Touax,TOUP,TOUP,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Marine Transportation,TOUP,TOUAX,touax,stock,6.86,26760.86,53830159.47936,USD,Finance,Finance/Rental/Leasing,True,EURONEXT,France,EUR,1.11261,0.5383015947936,0.000297744004446,0.0006,欧洲,,,TOUAX,,,,XPAR,EUR,6.86,-0.58,10:36 CEST21 Jul 2023,6.90,20 Jul 2023
IT0005482333,IT0005482333-MTAA,TECHNOPROBE,TPRO,TPRO,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Production Technology Equipment,TPRO,Technoprobe,technoprobe,stock,7.865,670082.27,5326030533.20613,USD,Electronic Technology,Semiconductors,True,MIL,Italy,EUR,1.11261,53.2603053320613,0.007455402344247,0.0001,欧洲,TPRO,Technoprobe,TECHNOPROBE,,,,MTAA,EUR,7.865,-1.19,11:19 CEST21 Jul 2023,7.96,20 Jul 2023
FR001400BMH7,FR001400BMH7-XPAR,TERACT,TRACT,TRACT,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Diversified Retailers,TRACT,TERACT,teract-sa,stock,5.0,5.0,208328133.75,USD,Retail Trade,Home Improvement Chains,True,EURONEXT,France,EUR,1.11261,2.0832813375,5.56305e-08,0.0,欧洲,,,TERACT,,,,XPAR,EUR,5.00,0.2,09:00 CEST21 Jul 2023,4.99,20 Jul 2023
FR0005691656,FR0005691656-XPAR,Trigano,TRI,TRI,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Recreational Products,TRI,Trigano,trigano,stock,135.8,174367.2,2910938589.46638,USD,Consumer Durables,Motor Vehicles,True,EURONEXT,France,EUR,1.11261,29.1093858946638,0.00194002690392,0.0001,欧洲,TRI,Trigano,TRIGANO,,,,XPAR,EUR,135.60,0,11:15 CEST21 Jul 2023,135.60,20 Jul 2023
IT0003242622,IT0003242622-MTAA,Terna SpA,TRN,TRN,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Conventional Electricity,TRN,TERNA,terna,stock,7.82,7842247.9,17356184227.25891,USD,Utilities,Electric Utilities,True,MIL,Italy,EUR,1.11261,173.5618422725891,0.08725363436019,0.0005,欧洲,,,TERNA,,,,MTAA,EUR,7.814,0.67,11:20 CEST21 Jul 2023,7.762,20 Jul 2023
IT0005496473,IT0005496473-MTAA,TISCALI,TSL,TSL,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Telecommunications Services,TSL,TESSELLIS,tiscali,stock,0.4245,87472.47,87296460.70178,USD,Communications,Major Telecommunications,True,MIL,Italy,EUR,1.11261,0.8729646070178001,0.000973227448467,0.0011,欧洲,,,TESSELLIS,,,,MTAA,EUR,0.4245,0.35,10:58 CEST21 Jul 2023,0.423,20 Jul 2023
FR0000120271,FR0000120271-XPAR,Total,FP,TTE,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Integrated Oil and Gas,TTE,道达尔,total,stock,53.87,29315623.04,144368612814.7892,USD,Energy Minerals,Integrated Oil,True,EURONEXT,France,EUR,1.11261,1443.686128147892,0.326168553505344,0.0002,欧洲,TTE,道达尔,TOTALENERGIES,道达尔,,,"XPAR, XBRU",EUR,53.91,1.14,11:20 CEST21 Jul 2023,53.30,20 Jul 2023
BE0003823409,BE0003823409-XBRU,Tubize (Financi��re de),TUB,TUB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Pharmaceuticals,TUB,TUBIZE-FIN,tubize-fin,stock,72.9,15163.2,3617611553.08476,USD,Finance,Financial Conglomerates,True,EURONEXT,Belgium,EUR,1.11261,36.1761155308476,0.00016870727952,0.0,欧洲,,,TUBIZE-FIN,,,,XBRU,EUR,72.90,-0.14,11:00 CEST21 Jul 2023,73.00,20 Jul 2023
CH0008175645,CH0008175645-XPAR,Televerbier,TVRB,TVRB,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Recreational Services,TVRB,TELEVERBIER,televerbier,stock,47.599998,475.99998,74190975.06007,USD,Consumer Services,Movies/Entertainment,True,EURONEXT,Switzerland,EUR,1.11261,0.7419097506007,5.2960233774779995e-06,0.0,欧洲,,,TELEVERBIER,,,,,,,,,,
NL0000852523,NL0000852523-XAMS,TKH Group,TWEKA,TWEKA,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,CX,Electrical Components,TWEKA,TKH GROUP,tkh-group-n-v,dr,47.52,374267.52,2222150883.08609,USD,Producer Manufacturing,Electrical Products,True,EURONEXT,Netherlands,EUR,1.11261,22.221508830860905,0.004164137854272,0.0002,欧洲,,,TKH GROUP,,,,XAMS,EUR,47.46,0.34,11:15 CEST21 Jul 2023,47.30,20 Jul 2023
IT0001454435,IT0001454435-MTAA,TXT e solutions SpA,TXT,TXT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Software,TXT,TXT E-SOLUTIONS,txt-e-solutions-spa,stock,20.55,49422.75,271736378.60017,USD,Technology Services,Packaged Software,True,MIL,Italy,EUR,1.11261,2.7173637860017004,0.000549882458775,0.0002,欧洲,,,TXT E-SOLUTIONS,,,,MTAA,EUR,20.55,-0.96,11:16 CEST21 Jul 2023,20.75,20 Jul 2023
IT0000214293,IT0000214293-MTAA,Toscana Aeroporti SpA,TYA,TYA,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Transportation Services,TYA,TOSCANA AEROPORTI,toscana-aeroporti-spa,stock,12.8,54080.0,265227383.85242,USD,Transportation,Other Transportation,True,MIL,Italy,EUR,1.11261,2.6522738385242,0.000601699488,0.0002,欧洲,,,TOSCANA AEROPORTI,,,,MTAA,EUR,12.80,0,11:12 CEST21 Jul 2023,12.80,20 Jul 2023
FR0000054470,FR0000054470-XPAR,Ubisoft Entertainment,UBI,UBI,C,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Electronic Entertainment,UBI,UBISOFT ENTERTAIN,ubisoft,stock,28.65,5994353.55,3802021087.63994,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,38.02021087639939,0.066693777032655,0.0018,欧洲,,,UBISOFT ENTERTAIN,,,,XPAR,EUR,28.62,4.57,11:20 CEST21 Jul 2023,27.37,20 Jul 2023
BE0003739530,BE0003739530-XBRU,UCB S.A.,UCB,UCB,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,True,R,,Pharmaceuticals,UCB,优时比,ucb,stock,81.78,1292124.0,17286800694.00196,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,Belgium,EUR,1.11261,172.8680069400196,0.0143763008364,0.0001,欧洲,UCB,优时比,UCB,优时比,,,XBRU,EUR,81.78,-0.37,11:19 CEST21 Jul 2023,82.08,20 Jul 2023
IT0005239360,IT0005239360-MTAA,UniCredit SpA,UCG,UCG,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Banks,UCG,裕信银行,unicredit,stock,22.235,102029566.62,47547402988.37694,USD,Finance,Major Banks,True,MIL,Italy,EUR,1.11261,475.4740298837694,1.135191161170782,0.0024,欧洲,UCG,裕信银行,UNICREDIT,裕信银行,,,MTAA,EUR,22.23,0.11,11:20 CEST21 Jul 2023,22.205,20 Jul 2023
IT0005338840,IT0005338840-MTAA,UNIDATA,UD,UD,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Telecommunications Services,UD,UNIDATA,,stock,42.6,40257.0,144422759.2456,USD,Communications,Major Telecommunications,True,MIL,Italy,EUR,1.11261,1.4442275924560002,0.0004479034077,0.0003,欧洲,,,UNIDATA,,,,MTAA,EUR,42.60,1.43,10:58 CEST21 Jul 2023,42.00,20 Jul 2023
NL0015000IY2,NL0015000IY2-XAMS,UNIVERSAL MUSIC GROUP NV,UMG,UMG,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,CX,Entertainment,UMG,环球音乐集团,universal-music-group-n-v,stock,22.12,4584635.44,43966956018.73741,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,Netherlands,EUR,1.11261,439.6695601873741,0.051009112368984,0.0001,欧洲,UMG,环球音乐集团,UNIVERSAL MUSIC GROUP N V,环球音乐集团,,,XAMS,EUR,22.13,2.03,11:19 CEST21 Jul 2023,21.69,20 Jul 2023
BE0974320526,BE0974320526-XBRU,Umicore SA,UMI,UMI,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,True,R,CX,Specialty Chemicals,UMI,优美科,umicore,stock,27.42,1281994.68,7445838534.20121,USD,Non-Energy Minerals,Other Metals/Minerals,True,EURONEXT,Belgium,EUR,1.11261,74.4583853420121,0.014263601009148,0.0002,欧洲,UMI,优美科,UMICORE,,,,XBRU,EUR,27.39,-1.47,11:19 CEST21 Jul 2023,27.80,20 Jul 2023
GB00B10RZP78,GB00B10RZP78-XAMS,Unilever PLC,UNA,UNA,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,,Personal Products,UNA,联合利华-X,unilever,stock,46.915,7593052.005,130741673358.43608,USD,Consumer Non-Durables,Household/Personal Care,False,EURONEXT,United Kingdom,EUR,1.11261,1307.4167335843608,0.0844810559128305,0.0001,欧洲,,,UNILEVER,联合利华,,,XAMS,EUR,46.945,0.44,11:20 CEST21 Jul 2023,46.74,20 Jul 2023
FR0000054215,FR0000054215-XPAR,Unibel,UNBL,UNBL,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Food Products,UNBL,UNIBEL,unibel,stock,980.0,1960.0,2285649390.65782,USD,Consumer Non-Durables,Food: Meat/Fish/Dairy,True,EURONEXT,France,EUR,1.11261,22.8564939065782,2.1807156e-05,0.0,欧洲,,,UNIBEL,,,,,,,,,,
IT0004810054,IT0004810054-MTAA,Unipol Gruppo SpA,UNI,UNI,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Full Line Insurance,UNI,UNIPOL,unipol,stock,5.02,4233777.64,3993117029.5712295,USD,Finance,Multi-Line Insurance,True,MIL,Italy,EUR,1.11261,39.93117029571229,0.047105433400404,0.0012,欧洲,,,UNIPOL,,,,MTAA,EUR,5.02,0.32,11:19 CEST21 Jul 2023,5.004,20 Jul 2023
IT0005239881,IT0005239881-MTAA,Unieuro SpA,UNIR,UNIR,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Specialty Retailers,UNIR,UNIEURO,unieuro-spa,stock,9.21,182910.6,212580748.60814,USD,Retail Trade,Electronics/Appliance Stores,True,MIL,Italy,EUR,1.11261,2.1258074860814,0.00203508162666,0.001,欧洲,,,UNIEURO,,,,MTAA,EUR,9.21,-0.16,11:06 CEST21 Jul 2023,9.225,20 Jul 2023
BE0974371032,BE0974371032-XBRU,Unifiedpost Group SA,UPG,UPG,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Computer Services,UPG,UNIFIEDPOST GROUP SA/NV,unifiedpost-sa-nv,stock,4.025,1026.375,160730065.44188002,USD,Technology Services,Packaged Software,True,EURONEXT,Belgium,EUR,1.11261,1.6073006544188002,1.1419550887500002e-05,0.0,欧洲,,,UNIFIEDPOST GROUP SA/NV,,,,XBRU,EUR,4.025,-0.12,09:00 CEST21 Jul 2023,4.03,20 Jul 2023
FR0013326246,FR0013326246-XPAR,UNIBAIL-RODAMCO-WE,URW,URW,B,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Retail REITs,URW,UNIBAIL-RODAMCO-WESTFIELD,unibail-rodamco-westfield,fund,53.04,2907864.96,8204145079.9693,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.11261,82.04145079969301,0.032353196331456,0.0004,欧洲,,,UNIBAIL-RODAMCO-WESTFIELD,,,,XPAR,EUR,53.00,0,11:20 CEST21 Jul 2023,53.00,20 Jul 2023
IT0004827447,IT0004827447-MTAA,UnipolSai Assicurazioni SpA,US,US,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Property and Casualty Insurance,US,UNIPOLSAI,unipolsai,stock,2.306,512955.864,7250515572.40868,USD,Finance,Multi-Line Insurance,True,MIL,Italy,EUR,1.11261,72.5051557240868,0.0057071982384504,0.0001,欧洲,,,UNIPOLSAI,,,,MTAA,EUR,2.306,0.17,11:18 CEST21 Jul 2023,2.302,20 Jul 2023
FR0000073041,FR0000073041-XPAR,Pierre Vacances,VAC,VAC,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Hotels and Motels,VAC,皮埃尔度假及中心公园集团,pierre-vacances,stock,1.588,129556.98,805262583.78555,USD,Consumer Services,Hotels/Resorts/Cruise lines,True,EURONEXT,France,EUR,1.11261,8.0526258378555,0.001441463915178,0.0002,欧洲,VAC,皮埃尔度假及中心公园集团,PIERRE VACANCES,,,,XPAR,EUR,1.588,-0.25,11:19 CEST21 Jul 2023,1.592,20 Jul 2023
