股票代码,股票简称,美股@最新价,美股@最新涨跌幅,美股@gics行业(三级),美股@所属概念,美股@总市值[20230919],美股@gics行业(一级),美股@gics行业(二级),美股@gics行业(四级),美股@上市日期,美股@总股本[20230919],美股@流通股[20230919],美股@上市板块,market_code,code
KPRX.O,Kiora制药,0.548,2.627,制药,,3964136.35,医疗保健,制药、生物科技和生命科学,制药,20150731,7247050.0,7247050.0,Nasdaq Capital Market,186,KPRX
PBLA.O,Panbela Research,1.340,2.290,制药,,3963366.24,医疗保健,制药、生物科技和生命科学,制药,20200828,2957736.0,2957736.0,Nasdaq Capital Market,186,PBLA
BIOC.O,Biocept,1.500,-1.316,生物科技,,3939039.0,医疗保健,制药、生物科技和生命科学,生物科技,20140205,2626026.0,2626026.0,Nasdaq Capital Market,186,BIOC
LIXT.O,Lixte Biotechnology,1.750,-6.417,生物科技,,3936257.5,医疗保健,制药、生物科技和生命科学,生物科技,20201125,2249290.0,2249290.0,Nasdaq Capital Market,186,LIXT
NVFY.O,诺华家具,2.620,8.571,专营零售,"区块链[US],SEC确定摘牌名单[US]",3908885.96,非日常生活消费品,非必需消费品分销和零售,家庭装饰零售,20140117,1469506.0,1469506.0,Nasdaq Global Market,185,NVFY
JZXN.O,九紫新能,0.981,-8.318,专营零售,"美国中资概念股,中概股指数[US]",3904326.045,非日常生活消费品,非必需消费品分销和零售,汽车零售,20210518,3979945.0,3979945.0,Nasdaq Capital Market,186,JZXN
ICU.O,SeaStar Medical,0.210,1.449,医疗保健设备与用品,,3899903.91,医疗保健,医疗保健设备与服务,医疗保健设备,20210318,18570971.0,18570971.0,Nasdaq Capital Market,186,ICU
PW.A,Power房地产投资信托,1.140,0.000,专门REIT,,3898455.15,房地产,房地产投资信托（REITs）,其他专门REIT,,3389961.0,3389961.0,主板,170,PW
CYCC.O,赛拉喜,0.306,-4.969,生物科技,,3868703.532,医疗保健,制药、生物科技和生命科学,生物科技,20040316,12642822.0,12642822.0,Nasdaq Capital Market,186,CYCC
ATNF.O,180 Life,0.646,-14.437,生物科技,,3865994.106,医疗保健,制药、生物科技和生命科学,生物科技,20170627,5984511.0,5984511.0,Nasdaq Capital Market,186,ATNF
BJDX.O,Bluejay Diagnostics,3.100,-0.959,医疗保健设备与用品,,3841969.5,医疗保健,医疗保健设备与服务,医疗保健设备,20211110,1239345.0,1239345.0,Nasdaq Capital Market,186,BJDX
RKDA.O,阿凯迪亚生物科学,3.380,-2.401,食品,,3829632.56,日常消费品,食品、饮料与烟草,农产品与服务,20150515,1108432.0,1108432.0,Nasdaq Capital Market,186,RKDA
SINT.O,SINTX Technologies,0.900,-5.208,医疗保健设备与用品,,3829306.39,医疗保健,医疗保健设备与服务,医疗保健设备,20140213,4208029.0,4208029.0,Nasdaq Capital Market,186,SINT
NFTG.O,The NFT Gaming,0.318,-7.038,娱乐,次新上市股[US],3826999.301,通讯业务,媒体与娱乐,互动家庭娱乐,20230215,12072553.0,12072553.0,Nasdaq Capital Market,186,NFTG
JFBR.O,Jeffs' Brands,0.450,1.101,多品类零售,,3819629.088,非日常生活消费品,非必需消费品分销和零售,多品类零售,20220826,8321632.0,8321632.0,Nasdaq Capital Market,186,JFBR
SYTA.O,Siyata Mobile,2.050,1.485,无线电信业务,,3800607.75,通讯业务,电信业务,无线电信业务,20200925,1853955.0,1853955.0,Nasdaq Capital Market,186,SYTA
SMX.O,SMX,1.700,-6.593,专业服务,,3772544.8,工业,商业和专业服务,调查和咨询服务,20211209,2219144.0,2219144.0,Nasdaq Global Market,185,SMX
WORX.O,SCWorx,0.225,-14.122,娱乐,,3756772.35,通讯业务,媒体与娱乐,电影和娱乐,20161006,16696766.0,16696766.0,Nasdaq Capital Market,186,WORX
PSTV.O,Plus Therapeutics,1.290,-2.273,生物科技,,3714709.8,医疗保健,制药、生物科技和生命科学,生物科技,20051219,2879620.0,2879620.0,Nasdaq Capital Market,186,PSTV
EVOK.O,Evoke Pharma,1.110,-4.310,制药,,3710807.7,医疗保健,制药、生物科技和生命科学,制药,20130925,3343070.0,3343070.0,Nasdaq Capital Market,186,EVOK
YCBD.A,cbdMD,1.305,0.781,个人护理用品,,3683246.7,日常消费品,家庭与个人用品,个人护理用品,20171117,2855230.0,2855230.0,主板,170,YCBD
HALL.O,标志金融服务,2.060,1.000,保险,,3673333.64,金融,保险,财产与意外伤害保险,20061006,1818482.0,1818482.0,Nasdaq Global Market,185,HALL
BLCM.O,Bellicum制药,,,生物科技,CAR-T[US],3656074.73,医疗保健,制药、生物科技和生命科学,生物科技,20141218,9496298.0,9496298.0,Nasdaq Global Market,185,BLCM
AGRX.O,Agile Therapeutics,1.890,-4.082,制药,,3621838.8,医疗保健,制药、生物科技和生命科学,制药,20140523,1926510.0,1926510.0,Nasdaq Capital Market,186,AGRX
CUEN.O,Cuentas,1.715,6.832,软件,,3617787.8,信息技术,软件与服务,应用软件,20210202,2103365.0,2103365.0,Nasdaq Capital Market,186,CUEN
ACON.O,Aclarion,0.436,-0.909,生命科学工具和服务,,3575581.5,医疗保健,制药、生物科技和生命科学,生命科学工具和服务,20220422,8200875.0,8200875.0,Nasdaq Capital Market,186,ACON
DRMA.O,Dermata Therapeutics,1.120,-3.448,制药,,3571718.08,医疗保健,制药、生物科技和生命科学,制药,20210813,3189034.0,3189034.0,Nasdaq Capital Market,186,DRMA
TCBP.O,TC BioPharm,0.462,2.947,生物科技,英国概念[US],3566075.532,医疗保健,制药、生物科技和生命科学,生物科技,20220211,7292588.0,7292588.0,Nasdaq Capital Market,186,TCBP
WHLR.O,Wheeler房产投资信托,3.610,-6.477,零售REIT,,3541117.59,房地产,房地产投资信托（REITs）,零售REIT,20121119,980919.0,980919.0,Nasdaq Capital Market,186,WHLR
LXEH.O,丽翔教育,0.265,-1.119,综合消费者服务,"美国中资概念股,中概股指数[US]",3533351.0,非日常生活消费品,消费者服务,教育服务,20201001,13333400.0,13333400.0,Nasdaq Global Market,185,LXEH
HCDI.O,Harbor Custom,1.510,-2.581,房地产管理和开发,,3517276.22,房地产,房地产管理和开发,多样化房地产活动,20200828,2329322.0,2329322.0,Nasdaq Capital Market,186,HCDI
ADTX.O,Aditxt,18.250,0.330,生物科技,,3473321.75,医疗保健,制药、生物科技和生命科学,生物科技,20200630,190319.0,190319.0,Nasdaq Capital Market,186,ADTX
NVIV.O,Invivo Therapeutics,1.110,-2.461,医疗保健设备与用品,,3447045.06,医疗保健,医疗保健设备与服务,医疗保健设备,20150417,3105446.0,3105446.0,Nasdaq Global Market,185,NVIV
FRTX.O,Fresh Tracks,0.580,-1.354,生物科技,,3443474.925,医疗保健,制药、生物科技和生命科学,生物科技,19930312,5906475.0,5906475.0,Nasdaq Capital Market,186,FRTX
ASNS.O,Actelis Networks,1.260,1.600,综合电信业务,,3438930.13,通讯业务,电信业务,非传统电信运营商,20220513,2707819.0,2707819.0,Nasdaq Capital Market,186,ASNS
AUVI.O,Applied Uv,0.390,-8.333,建筑产品,,3428668.705,工业,资本品,建筑产品,20200831,8905633.0,8905633.0,Nasdaq Capital Market,186,AUVI
NXL.O,Nexalin Technology,0.463,0.000,医疗保健设备与用品,,3383635.71,医疗保健,医疗保健设备与服务,医疗保健设备,20220916,7436562.0,7436562.0,Nasdaq Capital Market,186,NXL
COMS.O,ComSovereign,1.280,2.951,通信设备,,3370565.176,信息技术,技术硬件与设备,通信设备,20210122,2683571.0,2683571.0,Nasdaq Capital Market,186,COMS
AMPE.A,安皮奥制药,4.440,-5.342,制药,,3344982.25,医疗保健,制药、生物科技和生命科学,制药,20221122,755075.0,755075.0,主板,170,AMPE
PTPI.O,Petros,1.540,-9.972,制药,,3339440.6,医疗保健,制药、生物科技和生命科学,制药,20201202,2113570.0,2113570.0,Nasdaq Capital Market,186,PTPI
BXRX.O,Baudax Bio,0.350,1.433,制药,,3248778.36,医疗保健,制药、生物科技和生命科学,制药,20191122,9177340.0,9177340.0,Nasdaq Capital Market,186,BXRX
ASTI.O,旭日升科技,6.450,-5.839,电子设备、仪器和元件,,3225000.0,信息技术,技术硬件与设备,电子设备和仪器,20220824,500000.0,500000.0,Nasdaq Capital Market,186,ASTI
VS.O,Versus Systems,0.295,1.695,软件,,3214251.3,信息技术,软件与服务,应用软件,20210115,10714171.0,10714171.0,Nasdaq Capital Market,186,VS
PHIO.O,Phio Pharmaceuticals,1.450,-4.636,制药,,3199472.64,医疗保健,制药、生物科技和生命科学,制药,20140210,2221856.0,2221856.0,Nasdaq Capital Market,186,PHIO
TIVC.O,Tivic Health,2.180,-3.540,医疗保健设备与用品,,3195895.26,医疗保健,医疗保健设备与服务,医疗保健设备,20211111,1466007.0,1466007.0,Nasdaq Capital Market,186,TIVC
ADIL.O,Adial制药,2.620,-7.500,制药,,3154570.79,医疗保健,制药、生物科技和生命科学,制药,20180727,1217981.0,1217981.0,Nasdaq Capital Market,186,ADIL
EFSH.A,1847 Holdings,0.980,-3.832,资本市场,,3145301.082,金融,金融服务,投资银行业与经纪业,20220803,3056658.0,3056658.0,主板,170,EFSH
INBS.O,Intelligent Bio,1.340,-6.294,医疗保健设备与用品,,3122734.66,医疗保健,医疗保健设备与服务,医疗保健设备,20201223,2330399.0,2330399.0,Nasdaq Capital Market,186,INBS
BDRX.O,Biodexa,5.670,-0.864,制药,纳米[US],3068876.9657,医疗保健,制药、生物科技和生命科学,制药,20151207,534647.555,534647.555,Nasdaq Capital Market,186,BDRX
SVVC.O,Firsthand Technology,0.450,-3.471,资本市场,,3067409.92,金融,金融服务,资产管理与托管银行,20110418,6893056.0,6893056.0,Nasdaq Global Select Market,185,SVVC
RIBT.O,米糠科技,0.462,-0.431,食品,,3052792.512,日常消费品,食品、饮料与烟草,农产品与服务,20131213,6607776.0,6607776.0,Nasdaq Capital Market,186,RIBT
DBGI.O,Digital Brands Group,9.610,-9.850,多品类零售,,3047350.22,非日常生活消费品,非必需消费品分销和零售,多品类零售,20210514,317102.0,317102.0,Nasdaq Capital Market,186,DBGI
DYNT.O,Dynatronics,0.733,1.233,医疗保健设备与用品,,2989129.37,医疗保健,医疗保健设备与服务,医疗保健设备,19831118,4044830.0,4044830.0,Nasdaq Capital Market,186,DYNT
THMO.O,ThermoGenesis,1.170,0.000,医疗保健设备与用品,,2978757.6,医疗保健,医疗保健设备与服务,医疗保健设备,19870605,2482298.0,2482298.0,Nasdaq Capital Market,186,THMO
NUWE.O,Nuwellis,1.590,-4.790,医疗保健设备与用品,,2964181.35,医疗保健,医疗保健设备与服务,医疗保健设备,20120216,1864265.0,1864265.0,Nasdaq Capital Market,186,NUWE
RETO.O,瑞图生态,0.550,-1.786,建筑材料,"中概股指数[US],美国中资概念股",2958325.15,原材料,原材料,建筑材料,20171129,5378773.0,5378773.0,Nasdaq Capital Market,186,RETO
SLRX.O,Salarius药品,0.811,1.375,制药,,2953202.163,医疗保健,制药、生物科技和生命科学,制药,20150129,3641433.0,3641433.0,Nasdaq Global Market,185,SLRX
SNPX.O,Synaptogenix,0.295,-3.010,制药,,2947713.41,医疗保健,制药、生物科技和生命科学,制药,20210607,10164529.0,10164529.0,Nasdaq Capital Market,186,SNPX
MOTS.O,Motus Gi控股,0.492,-0.400,医疗保健设备与用品,,2934939.594,医疗保健,医疗保健设备与服务,医疗保健设备,20180214,5893453.0,5893453.0,Nasdaq Capital Market,186,MOTS
SISI.O,尚高生命科学,0.138,7.813,制药,"中概股指数[US],美国中资概念股",2933357.118,医疗保健,制药、生物科技和生命科学,制药,20160928,21256211.0,21256211.0,Nasdaq Capital Market,186,SISI
STAF.O,Staffing 360,0.698,3.852,专业服务,,2905627.48,工业,商业和专业服务,调查和咨询服务,20150929,4311020.0,4311020.0,Nasdaq Capital Market,186,STAF
VTAK.A,Catheter Precision,0.535,-0.187,医疗保健设备与用品,,2871705.59,医疗保健,医疗保健设备与服务,医疗保健设备,20201228,5367674.0,5367674.0,主板,170,VTAK
GROM.O,Grom Social,2.020,-1.463,互动媒体与服务,,2824402.38,通讯业务,媒体与娱乐,互动媒体与服务,20210617,1398219.0,1398219.0,Nasdaq Capital Market,186,GROM
METX.O,BTC Digital,1.800,-6.321,综合消费者服务,"中概股指数[US],美国中资概念股",2764583.872,非日常生活消费品,消费者服务,教育服务,20200331,1529084.0,1529084.0,Nasdaq Capital Market,186,METX
LGMK.O,LogicMark,2.070,0.000,电子设备、仪器和元件,,2756035.36,信息技术,技术硬件与设备,电子制造服务,20140911,1325017.0,1325017.0,Nasdaq Capital Market,186,LGMK
UFAB.A,Unique Fabricating,0.240,3.084,汽车零部件,,2745556.398,非日常生活消费品,汽车与汽车零部件,汽车零件与设备,20150701,11733147.0,11733147.0,主板,170,UFAB
INM.O,InMed,0.850,-4.317,制药,,2729116.62,医疗保健,制药、生物科技和生命科学,制药,20201112,3328191.0,3328191.0,Nasdaq Capital Market,186,INM
MINM.O,Minim,1.480,-7.742,无线电信业务,,2702700.0,通讯业务,电信业务,无线电信业务,20210707,1890000.0,1890000.0,Nasdaq Capital Market,186,MINM
NBSE.O,NeuBase疗法,1.130,-5.833,生物科技,,2669486.01,医疗保健,制药、生物科技和生命科学,生物科技,20130613,2362377.0,2362377.0,Nasdaq Capital Market,186,NBSE
NEPT.O,海王星科技,4.400,-4.762,制药,,2640000.0,医疗保健,制药、生物科技和生命科学,制药,20070806,600000.0,600000.0,Nasdaq Capital Market,186,NEPT
FWBI.O,First Wave BioPharma,0.361,-7.198,制药,,2581945.644,医疗保健,制药、生物科技和生命科学,制药,20161011,7152204.0,7152204.0,Nasdaq Capital Market,186,FWBI
AVTX.O,Avalo Therapeutics,0.122,-0.813,制药,,2555342.582,医疗保健,制药、生物科技和生命科学,制药,20151113,20945431.0,20945431.0,Nasdaq Capital Market,186,AVTX
BACK.O,IMAC Holdings,2.290,-3.376,医疗保健提供商与服务,,2519000.0,医疗保健,医疗保健设备与服务,保健护理机构,20190213,1100000.0,1100000.0,Nasdaq Capital Market,186,BACK
CISS.O,C3is,0.379,-2.073,商业服务与商业用品,次新上市股[US],2471338.296,工业,商业和专业服务,综合支持服务,20230622,6537932.0,6537932.0,Nasdaq Capital Market,186,CISS
CMND.O,Clearmind Medicine,0.177,0.000,生命科学工具和服务,次新上市股[US],2462440.992,医疗保健,制药、生物科技和生命科学,生命科学工具和服务,20221115,13912096.0,13912096.0,Nasdaq Capital Market,186,CMND
INVO.O,INVO Bioscience,1.050,6.064,医疗保健设备与用品,,2459854.232,医疗保健,医疗保健设备与服务,医疗保健设备,20201113,2467256.0,2467256.0,Nasdaq Capital Market,186,INVO
GLMD.O,Galmed,0.650,-10.000,制药,,2398529.07,医疗保健,制药、生物科技和生命科学,制药,20140313,3807189.0,3807189.0,Nasdaq Capital Market,186,GLMD
AKAN.O,Akanda,0.621,-18.024,制药,,2385258.604,医疗保健,制药、生物科技和生命科学,制药,20220315,3884786.0,3884786.0,Nasdaq Capital Market,186,AKAN
SECO.O,寺库,0.337,-0.882,多品类零售,"区块链[US],O2O[US],电子商务[US],AIGC概念[US],SEC确定摘牌名单[US],中概股指数[US],美国中资概念股",2380991.3394,非日常生活消费品,非必需消费品分销和零售,多品类零售,20170922,7065256.2,7065256.2,Nasdaq Capital Market,186,SECO
BNMV.O,BitNile Metaverse,1.000,-1.961,石油、天然气与消费用燃料,,2359423.0,能源,能源,综合性石油与天然气企业,20210804,2359423.0,2359423.0,Nasdaq Capital Market,186,BNMV
CYTO.O,Altamira,0.260,-1.515,制药,,2295541.04,医疗保健,制药、生物科技和生命科学,制药,20140806,8829004.0,8829004.0,Nasdaq Capital Market,186,CYTO
EDBL.O,Edible Garden AG,0.807,-3.353,食品,,2281455.174,日常消费品,食品、饮料与烟草,农产品与服务,20220505,2827082.0,2827082.0,Nasdaq Capital Market,186,EDBL
CRKN.O,Crown,0.752,-9.832,电子设备、仪器和元件,,2269936.816,信息技术,技术硬件与设备,电子元件,20210126,3018533.0,3018533.0,Nasdaq Capital Market,186,CRKN
RSLS.O,ReShape Lifesciences,0.655,-5.644,医疗保健设备与用品,,2250995.444,医疗保健,医疗保健设备与服务,医疗保健设备,20161006,3452447.0,3452447.0,Nasdaq Global Market,185,RSLS
ALLR.O,Allarity,0.823,-8.147,制药,,2245821.329,医疗保健,制药、生物科技和生命科学,制药,20211221,2728823.0,2728823.0,Nasdaq Capital Market,186,ALLR
BBLG.O,Bone Biologics,0.720,-4.054,医疗保健设备与用品,,2225417.61,医疗保健,医疗保健设备与服务,医疗保健设备,20211013,3134391.0,3134391.0,Nasdaq Capital Market,186,BBLG
OPGN.O,OpGen,0.250,13.636,生物科技,,2224881.0,医疗保健,制药、生物科技和生命科学,生物科技,20150505,8899524.0,8899524.0,Nasdaq Capital Market,186,OPGN
AREB.O,American Rebel,0.784,-12.946,综合消费者服务,,2217002.58,非日常生活消费品,消费者服务,特殊消费者服务,20220207,2842311.0,2842311.0,Nasdaq Capital Market,186,AREB
VINO.O,Gaucho Group,0.297,2.062,酒店、餐馆与休闲,,2200400.235,非日常生活消费品,消费者服务,酒店、度假村与豪华游轮,20210217,7408755.0,7408755.0,Nasdaq Capital Market,186,VINO
MOBQ.O,Mobiquity,0.836,0.353,媒体,,2195694.505,通讯业务,媒体与娱乐,广告,20211209,2574085.0,2574085.0,Nasdaq Capital Market,186,MOBQ
BIOL.O,Biolase,2.090,7.180,医疗保健设备与用品,,2181441.68,医疗保健,医疗保健设备与服务,医疗保健设备,19921112,1043752.0,1043752.0,Nasdaq Capital Market,186,BIOL
SASI.O,Sigma Additive,0.193,6.630,软件,,2079133.609,信息技术,软件与服务,应用软件,20170214,10772713.0,10772713.0,Nasdaq Capital Market,186,SASI
SXTC.O,苏轩堂,0.142,9.231,制药,"中概股指数[US],美国中资概念股",2007645.558,医疗保健,制药、生物科技和生命科学,制药,20190104,14138349.0,14138349.0,Nasdaq Capital Market,186,SXTC
GNLN.O,Greenlane控股,0.782,-12.877,经销商,大麻概念股[US],1994814.461,非日常生活消费品,非必需消费品分销和零售,经销商,20190418,2656211.0,2656211.0,Nasdaq Global Market,185,GNLN
BRSH.O,Bruush Oral Care,1.230,-1.600,医疗保健提供商与服务,,1961225.16,医疗保健,医疗保健设备与服务,保健护理产品经销商,20220803,1594492.0,1594492.0,Nasdaq Capital Market,186,BRSH
NBY.A,Novabay制药,0.457,-5.544,制药,,1938753.72,医疗保健,制药、生物科技和生命科学,制药,20071026,4214682.0,4214682.0,主板,170,NBY
SPRC.O,SciSparc,0.153,-0.676,制药,,1896055.539,医疗保健,制药、生物科技和生命科学,制药,20211222,12898337.0,12898337.0,Nasdaq Capital Market,186,SPRC
JAN.O,JanOne,0.430,3.248,家庭耐用消费品,,1863160.71,非日常生活消费品,耐用消费品与服装,家用电器,20060222,4186878.0,4186878.0,Nasdaq Capital Market,186,JAN
KERN.O,Akerna,0.238,-5.179,软件,,1856880.284,信息技术,软件与服务,应用软件,20190618,7802018.0,7802018.0,Nasdaq Capital Market,186,KERN
OCTO.O,Eightco Holdings,0.639,-1.099,资本市场,,1840657.14,金融,金融服务,金融交易所和数据,20220517,2921678.0,2921678.0,Nasdaq Capital Market,186,OCTO
EAST.O,Eastside Distilling,1.690,-0.302,饮料,酒精饮料[US],1830140.4,日常消费品,食品、饮料与烟草,酿酒商与葡萄酒商,20170810,1109176.0,1109176.0,Nasdaq Capital Market,186,EAST
RCRT.O,Recruiter.com,1.310,-1.366,软件,,1710985.9,信息技术,软件与服务,应用软件,20210630,1316143.0,1316143.0,Nasdaq Capital Market,186,RCRT
SMFL.O,Smart for Life,0.970,-4.465,医疗保健设备与用品,,1701578.64,医疗保健,医疗保健设备与服务,医疗保健用品,20220216,1849542.0,1849542.0,Nasdaq Capital Market,186,SMFL
HSTO.O,Histogen,0.395,-39.539,制药,,1678801.287,医疗保健,制药、生物科技和生命科学,制药,20130725,4271759.0,4271759.0,Nasdaq Capital Market,186,HSTO
CPHI.A,惠普森医药,0.143,1.409,制药,"中概股指数[US],生物医药[US],美国中资概念股",1646323.344,医疗保健,制药、生物科技和生命科学,制药,20090930,11432801.0,11432801.0,主板,170,CPHI
UK.O,优客工场,0.300,3.448,写字楼REIT,"SaaS概念[US],中概股指数[US],房地产服务[US],美国中资概念股",1583468.4,房地产,房地产投资信托（REITs）,写字楼REIT,20191107,5278228.0,5278228.0,Nasdaq Capital Market,186,UK
DXF.A,敦信金融,0.381,-2.296,消费信贷,"中概股指数[US],美国中资概念股",1522129.0878039,金融,金融服务,消费信贷,20171229,3974227.3833,3974227.3833,主板,170,DXF
IONM.O,Assure Holdings,0.280,2.941,医疗保健设备与用品,,1518163.92,医疗保健,医疗保健设备与服务,医疗保健设备,20210929,5422014.0,5422014.0,Nasdaq Capital Market,186,IONM
OBLG.O,Oblong,0.480,-3.252,信息技术服务,,1394255.884,信息技术,软件与服务,互联网服务和基础设施,20210218,2929109.0,2929109.0,Nasdaq Capital Market,186,OBLG
BSFC.O,Blue Star Foods,0.326,-2.395,食品,,1346158.646,日常消费品,食品、饮料与烟草,包装食品与肉类,20211103,4129321.0,4129321.0,Nasdaq Capital Market,186,BSFC
SNES.O,SenesTech,0.460,4.651,化学制品,,1334018.25,原材料,原材料,化肥与农用药剂,20161208,2964485.0,2964485.0,Nasdaq Capital Market,186,SNES
FRGT.O,Freight Technologies,0.364,-2.981,专业服务,中概股指数[US],1171156.188,工业,商业和专业服务,调查和咨询服务,20170808,3271386.0,3271386.0,Nasdaq Capital Market,186,FRGT
