isin,euronext_code,证券名称,degiro_symbol,证券代码,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry,full_symbol,isin_tv,logoid,type,Value.Traded,market_cap_basic,fundamental_currency_code,sector,industry,is_primary,exchange,country,currency_id,forex_rate,总市值,成交额,换手率,地区,is_primary_listing,primary_symbol,ticker_title,code,correct_industry,名称翻译,en_name,dr_name,一级行业,二级行业,三级行业,市场,异动值,exchange_code,trade_currency,最新价,涨跌幅,last_traded_at,close_price,trading_date
FR0000064271,FR0000064271-XPAR,STEF S.A.,STF,STF,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Trucking,EURONEXT:STF,FR0000064271,stef,stock,123253.2,1757472899.7496,USD,Transportation,Trucking,True,EURONEXT,France,EUR,1.07119,17.574728997496,0.00132027595308,0.0001,欧洲,True,EURONEXT:STF,STEF,,,,STEF S.A.,,制造业,运输,卡车运输,法国,0.0004160158663511,XPAR,EUR,131.40,-1.94,15:28 CEST26 Apr 2024,134.00,25 Apr 2024
NL00150001Q9,NL00150001Q9-MTAA,Stellantis,STLAM,STLAM,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Automobiles,MIL:STLAM,NL00150001Q9,stellantis,stock,97207618.32,74053350298.5284,USD,Consumer Durables,Motor Vehicles,True,MIL,Netherlands,EUR,1.07119,740.5335029852839,1.041278286682008,0.0014,欧洲,True,MIL:STLAM,STELLANTIS,,,Stellantis,Stellantis,Stellantis,制造业,汽车,汽车整车,意大利,0.0641982940798993,MTAA,EUR,23.115,0.98,15:33 CEST26 Apr 2024,22.89,25 Apr 2024
NL00150001Q9,NL00150001Q9-XPAR,(Stellantis),STLAP,STLAP,A,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Automobiles,EURONEXT:STLAP,NL00150001Q9,stellantis,stock,27486490.625,74053350298.5284,USD,Consumer Durables,Motor Vehicles,True,EURONEXT,Netherlands,EUR,1.07119,740.5335029852839,0.2944325389259375,0.0004,欧洲,True,EURONEXT:STLAP,STELLANTIS NV,,,,Stellantis,Stellantis,制造业,汽车,汽车整车,法国,0.0157333691988091,XPAR,EUR,23.11,0.9,15:33 CEST26 Apr 2024,22.905,25 Apr 2024
NL0000226223,NL0000226223-MTAA,(意法半导体),STMMI,STMMI,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Semiconductors,MIL:STMMI,NL0000226223,stmicroelectronics,stock,69686595.2,38159799581.8653,USD,Electronic Technology,Semiconductors,False,MIL,Netherlands,EUR,1.07119,381.59799581865303,0.7464758391228801,0.002,欧洲,False,EURONEXT:STMPA,STMICROELECTRONICS,,,,STMicroelectronics,意法半导体,科技,电子,半导体,意大利,0.0858827567231686,MTAA,EUR,38.89,-1.84,15:34 CEST26 Apr 2024,39.62,25 Apr 2024
NL0000226223,NL0000226223-XPAR,意法半导体,STM,STMPA,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Semiconductors,EURONEXT:STMPA,NL0000226223,stmicroelectronics,stock,25894530.845,38159799581.8653,USD,Electronic Technology,Semiconductors,True,EURONEXT,Netherlands,EUR,1.07119,381.59799581865303,0.2773796249585555,0.0007,欧洲,True,EURONEXT:STMPA,STMICROELECTRONICS,,,意法半导体,STMicroelectronics,意法半导体,科技,电子,半导体,法国,0.0358104181787902,XPAR,EUR,38.895,-1.93,15:33 CEST26 Apr 2024,39.66,25 Apr 2024
FR0000121972,FR0000121972-XPAR,施耐德电气,SU,SU,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Electrical Components,EURONEXT:SU,FR0000121972,schneider,stock,44680630.8,127184991163.429,USD,Producer Manufacturing,Electrical Products,True,EURONEXT,France,EUR,1.07119,1271.84991163429,0.4786144490665201,0.0004,欧洲,True,EURONEXT:SU,Schneider Electric,,,施耐德电气,Schneider Electric,施耐德电气,制造业,机械,电力设备,法国,0.063266333765879,XPAR,EUR,216.00,2.18,15:33 CEST26 Apr 2024,211.40,25 Apr 2024
FR0000121220,FR0000121220-XPAR,索迪斯,SW,SW,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Restaurants and Bars,EURONEXT:SW,FR0000121220,sodexo,stock,6480746.8,12396951963.242,USD,Consumer Services,Restaurants,True,EURONEXT,France,EUR,1.07119,123.96951963242,0.06942111164692,0.0006,欧洲,True,EURONEXT:SW,SODEXO,,,索迪斯,Sodexo,,消费,可选消费,餐厅,法国,0.0052803351865422,XPAR,EUR,78.20,-1.01,15:31 CEST26 Apr 2024,79.00,25 Apr 2024
FR0004180578,FR0004180578-XPAR,Sword Group,SWP,SWP,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Computer Services,EURONEXT:SWP,FR0004180578,sword,stock,457342.1999999999,370476100.2039,USD,Technology Services,Information Technology Services,True,EURONEXT,Luxembourg,EUR,1.07119,3.704761002039,0.00489900391218,0.0013,欧洲,True,EURONEXT:SWP,SWORD,,,,Sword Group,,科技,IT技术,信息技术,法国,0.0079373138221447,XPAR,EUR,37.90,4.7,15:27 CEST26 Apr 2024,36.20,25 Apr 2024
IT0005001554,IT0005001554-MTAA,Triboo,TB,TB,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Media Agencies,MIL:TB,IT0005001554,,stock,10296.0,23972220.1031,USD,Technology Services,Information Technology Services,True,MIL,Italy,EUR,1.07119,0.2397222010309999,0.0001102897224,0.0005,欧洲,True,MIL:TB,TRIBOO,,,,Triboo,,科技,IT技术,信息技术,意大利,3.707825590008015e-06,MTAA,EUR,0.78,0.26,13:09 CEST26 Apr 2024,0.778,25 Apr 2024
VGG885761061,VGG885761061-XAMS,Thunderbird Resorts,TBIRD,TBIRD,D,USD,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Casinos and Gambling,,,,,,,,,,,,,,,,,,,,,,,,,Thunderbird Resorts,,,,,,,XAMS,USD,0.0745,12.88,14:58 CEST26 Apr 2024,0.066,25 Apr 2024
FR001400I939,FR001400I939-XPAR,TECHNICOLOR CS,TCHCS,TCHCS,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,TECHNICOLOR CS,,,,,,,,,,,,,
PTTD10AM0000,PTTD10AM0000-XLIS,Teixeira Duarte,TDSA,TDSA,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Construction,EURONEXT:TDSA,PTTD10AM0000,teixeira-duarte-sa,stock,11634.408,47531335.9273,USD,Industrial Services,Engineering & Construction,True,EURONEXT,Portugal,EUR,1.07119,0.475313359273,0.0001246266150552,0.0003,欧洲,True,EURONEXT:TDSA,TEIXEIRA DUARTE,,,,Teixeira Duarte,,制造业,建筑业,建筑工程,葡萄牙,0.0001499420262067,,,,,,,
NL0014559478,NL0014559478-XPAR,Technip Energies,TE,TE,B,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Oil Equipment and Services,EURONEXT:TE,NL0014559478,technip-energies-n-v,stock,1529230.5,4335318427.3468,USD,Industrial Services,Engineering & Construction,True,EURONEXT,France,EUR,1.07119,43.353184273468,0.01638096419295,0.0004,欧洲,True,EURONEXT:TE,TECHNIP ENERGIES N.V.,,,,Technip Energies,,制造业,建筑业,建筑工程,法国,0.0003749559626873,XPAR,EUR,22.54,0.27,15:31 CEST26 Apr 2024,22.48,25 Apr 2024
LU0156801721,LU0156801721-MTAA,(泰纳瑞斯钢铁),TEN,TEN,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Oil Equipment and Services,MIL:TEN,LU2598331598,tenaris,stock,60097469.32000001,21971379367.0074,USD,Non-Energy Minerals,Steel,True,MIL,Luxembourg,EUR,1.07119,219.713793670074,0.6437580816089081,0.0029,欧洲,True,MIL:TEN,TENARIS,,,,Tenaris SA,泰纳瑞斯钢铁,资源,矿产,钢,意大利,0.2719359561576827,,,,,,,
FR0000051807,FR0000051807-XPAR,Teleperformance,RCF,TEP,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Professional Business Support Services,EURONEXT:TEP,FR0000051807,teleperformance,stock,9853183.4,5959865319.8389,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,France,EUR,1.07119,59.598653198388995,0.10554631526246,0.0018,欧洲,True,EURONEXT:TEP,TELEPERFORMANCE,,,,Teleperformance,,消费,商业服务,综合商业,法国,0.0260283051586922,XPAR,EUR,89.34,2.01,15:33 CEST26 Apr 2024,87.58,25 Apr 2024
IT0004585243,IT0004585243-MTAA,Tesmec,TES,TES,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Machinery: Industrial,MIL:TES,IT0004585243,tesmec-spa,stock,39125.7567,60095618.9428,USD,Producer Manufacturing,Trucks/Construction/Farm Machinery,True,MIL,Italy,EUR,1.07119,0.600956189428,0.0004191111931947,0.0007,欧洲,True,MIL:TES,TESMEC,,,,Tesmec,,制造业,机械,工程机械,意大利,0.0004109836942878,MTAA,EUR,0.0955,2.58,15:25 CEST26 Apr 2024,0.0931,25 Apr 2024
BE0003555639,BE0003555639-XBRU,Tessenderlo Group,TESB,TESB,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Chemicals: Diversified,EURONEXT:TESB,BE0003555639,tessenderlo,stock,123950.4,2165040176.9335,USD,Process Industries,Chemicals: Agricultural,True,EURONEXT,Belgium,EUR,1.07119,21.650401769335,0.00132774428976,0.0001,欧洲,True,EURONEXT:TESB,TESSENDERLO,,,,Tessenderlo Group,,制造业,化工,农用化学品,比利时,6.542687213740214e-05,XBRU,EUR,23.80,0.63,15:33 CEST26 Apr 2024,23.65,25 Apr 2024
BE0974263924,BE0974263924-XBRU,Texaf SA,TEXF,TEXF,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Real Estate Holding and Development,EURONEXT:TEXF,BE0974263924,texaf,stock,5527.2,150244976.1699,USD,Finance,Real Estate Development,True,EURONEXT,Belgium,EUR,1.07119,1.502449761699,5.920681368000001e-05,0.0,欧洲,True,LSE:0Q5Q,TEXAF NPV,,,,Texaf SA,,金融,房地产,房地产开发,比利时,2.7553621885835565e-05,XBRU,EUR,37.60,-1.57,13:20 CEST26 Apr 2024,38.20,25 Apr 2024
BE0974263924,BE0974263924-XBRU,Texaf SA,TEXF,TEXF,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Real Estate Holding and Development,EURONEXT:TEXF,BE0974263924,texaf,stock,5527.2,150244976.1699,USD,Finance,Real Estate Development,True,EURONEXT,Belgium,EUR,1.07119,1.502449761699,5.920681368000001e-05,0.0,欧洲,True,EURONEXT:TEXF,TEXAF,,,,Texaf SA,,金融,房地产,房地产开发,比利时,2.7553621885835565e-05,XBRU,EUR,37.60,-1.57,13:20 CEST26 Apr 2024,38.20,25 Apr 2024
ES0178430E18,ES0178430E18-TNLB,Telefonica SA,TFA,TFA,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,False,R,,Telecommunications Services,,,,,,,,,,,,,,,,,,,,,,,,,Telefonica SA,,,,,,,,,,,,,
FR0013295789,FR0013295789-XPAR,Tonnellerie Francois Freres SA,TFF,TFF,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Containers and Packaging,EURONEXT:TFF,FR0013295789,tff,stock,28814.4,990327518.2507,USD,Process Industries,Containers/Packaging,True,EURONEXT,France,EUR,1.07119,9.903275182507,0.00030865697136,0.0,欧洲,True,EURONEXT:TFF,TFF,,,,Tonnellerie Francois Freres SA,,制造业,化工,包装,法国,6.850381754149857e-05,XPAR,EUR,43.20,1.41,14:59 CEST26 Apr 2024,42.60,25 Apr 2024
GG00B1RMC548,GG00B1RMC548-XAMS,Tetragon Financial Group,TFG,TFG,D,USD,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Closed End Investments,,,,,,,,,,,,,,,,,,,,,,,,,Tetragon Financial Group,,,,,,,XAMS,USD,9.62,0.21,09:00 CEST26 Apr 2024,9.60,25 Apr 2024
FR0000054900,FR0000054900-XPAR,TELEVISION FSE 1 S.A. (TF1),TFI,TFI,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Radio and TV Broadcasters,EURONEXT:TFI,FR0000054900,tf1,stock,624669.375,1916168585.0655,USD,Consumer Services,Broadcasting,True,EURONEXT,France,EUR,1.07119,19.161685850655,0.0066913958780625,0.0003,欧洲,True,EURONEXT:TFI,TF1,,,,TELEVISION FSE 1 S.A. (TF1),,消费,可选消费,广播,法国,0.0003532104571937,XPAR,EUR,8.525,0.65,15:27 CEST26 Apr 2024,8.47,25 Apr 2024
IT0005422768,IT0005422768-MTAA,Trevi Finanziaria Industriale,TFIN,TFIN,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Engineering and Contracting Services,MIL:TFIN,IT0005422768,trevi-finanziaria-industrial,stock,148196.562,109668519.6555,USD,Industrial Services,Engineering & Construction,True,MIL,Italy,EUR,1.07119,1.096685196555,0.0015874667524878,0.0014,欧洲,True,MIL:TFIN,TREVI FIN IND,,,,Trevi Finanziaria Industriale,,制造业,建筑业,建筑工程,意大利,0.0027134955671091,MTAA,EUR,0.3355,2.44,15:24 CEST26 Apr 2024,0.3275,25 Apr 2024
IT0005162406,IT0005162406-MTAA,Technogym,TGYM,TGYM,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Recreational Products,MIL:TGYM,IT0005162406,technogym,stock,434222.1,1900483316.7991,USD,Consumer Durables,Recreational Products,True,MIL,Italy,EUR,1.07119,19.004833167991,0.00465134371299,0.0002,欧洲,True,MIL:TGYM,TECHNOGYM,,,,Technogym,,消费,可选消费,休闲产品,意大利,0.0006219551276259,MTAA,EUR,8.89,1.02,15:33 CEST26 Apr 2024,8.80,25 Apr 2024
FR0013333432,FR0013333432-XPAR,Thermador Groupe SA,THEP,THEP,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Industrial Suppliers,EURONEXT:THEP,FR0013333432,thermador-groupe,stock,92711.2,789322551.8582,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.07119,7.893225518582,0.00099311310328,0.0001,欧洲,True,EURONEXT:THEP,THERMADOR,,,,Thermador Groupe SA,,消费,经销商,批发经销商,法国,1.2097539720607583e-05,XPAR,EUR,80.10,0.13,15:28 CEST26 Apr 2024,80.00,25 Apr 2024
NL0010389508,NL0010389508-XAMS,TIE Kinetix,TIE,TIE,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Consumer Digital Services,,,,,,,,,,,,,,,,,,,,,,,,,TIE Kinetix,,,,,,,XAMS,EUR,1.42,0.71,14:18 CEST26 Apr 2024,1.41,25 Apr 2024
BE0974282148,BE0974282148-XBRU,Tinc Comm VA,TINC,TINC,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Asset Managers and Custodians,EURONEXT:TINC,BE0974282148,tinc-comm-va,stock,127904.8,471207846.744,USD,Finance,Investment Managers,True,EURONEXT,Belgium,EUR,1.07119,4.7120784674400005,0.00137010342712,0.0003,欧洲,True,EURONEXT:TINC,TINC COMM VA,,,,Tinc Comm VA,,金融,资产管理,投资经理,比利时,0.0002146181751023,XBRU,EUR,12.20,0.99,15:18 CEST26 Apr 2024,12.08,25 Apr 2024
IT0003153621,IT0003153621-MTAA,Tamburi Investment Partners,TIP,TIP,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Investment Services,MIL:TIP,IT0003153621,tamburi,stock,604622.32,1612807171.4399,USD,Finance,Financial Conglomerates,True,MIL,Italy,EUR,1.07119,16.128071714399,0.0064766538296079,0.0004,欧洲,True,MIL:TIP,TAMBURI,,,,Tamburi Investment Partners,,金融,资产管理,金融集团,意大利,0.0015081346401099,MTAA,EUR,9.03,1.46,15:31 CEST26 Apr 2024,8.90,25 Apr 2024
FR0000066482,FR0000066482-XPAR,Tipiak,TIPI,TIPI,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Food Products,EURONEXT:TIPI,FR0000066482,tipiak,stock,87.0,81815284.8975,USD,Consumer Non-Durables,Food: Specialty/Candy,True,EURONEXT,France,EUR,1.07119,0.818152848975,9.319353e-07,0.0,欧洲,True,EURONEXT:TIPI,TIPIAK,,,,Tipiak,,消费,食品饮料,零食,法国,1.009928159868544e-07,XPAR,EUR,87.00,0.58,11:30 CEST26 Apr 2024,86.50,25 Apr 2024
IT0005439085,IT0005439085-MTAA,THE ITALIAN SEA GROUP,TISG,TISG,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Recreational Vehicles and Boats,MIL:TISG,IT0005439085,,stock,369457.97,531007962.5816,USD,Consumer Durables,Recreational Products,True,MIL,Italy,EUR,1.07119,5.310079625816,0.003957596828843,0.0007,欧洲,True,MIL:TISG,THE ITALIAN SEA,,,,THE ITALIAN SEA GROUP,,消费,可选消费,休闲产品,意大利,0.0005691607934148,MTAA,EUR,9.44,1.07,15:33 CEST26 Apr 2024,9.34,25 Apr 2024
IT0003497168,IT0003497168-MTAA,意大利电信,TIT,TIT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Telecommunications Services,MIL:TIT,IT0003497168,telecom-italia,stock,23234122.2554,5128298179.2957,USD,Communications,Wireless Telecommunications,True,MIL,Italy,EUR,1.07119,51.282981792957,0.2488815941876192,0.0049,欧洲,True,MIL:TIT,Telecom Italia,,,意大利电信,Telecom Italia,,科技,通信,电信运营,意大利,0.011319084607723,MTAA,EUR,0.2236,0.54,15:33 CEST26 Apr 2024,0.2224,25 Apr 2024
BE0974338700,BE0974338700-XBRU,Titan Cement International SA,TITC,TITC,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Cement,EURONEXT:TITC,BE0974338700,titan-cement,stock,248934.4,2317411193.0138,USD,Non-Energy Minerals,Construction Materials,True,EURONEXT,Belgium,EUR,1.07119,23.174111930138,0.00266656039936,0.0001,欧洲,True,EURONEXT:TITC,TITAN CEMENT,,,,Titan Cement International SA,,制造业,建筑业,建筑材料,比利时,0.0008000350280101,"XBRU, XPAR",EUR,28.65,2.14,15:27 CEST26 Apr 2024,28.05,25 Apr 2024
IT0003497176,IT0003497176-MTAA,意大利电信-R,TITR,TITR,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Telecommunications Services,MIL:TITR,IT0003497176,telecom-italia,stock,2328250.914,5128298179.2957,USD,Communications,Wireless Telecommunications,False,MIL,Italy,EUR,1.07119,51.282981792957,0.0249399909656766,0.0005,欧洲,False,MIL:TIT,Telecom Italia,,,意大利电信-R,TELECOM ITALIA R,,科技,通信,电信运营,意大利,0.0028053129543182,MTAA,EUR,0.2337,0.99,15:33 CEST26 Apr 2024,0.2314,25 Apr 2024
IT0003497168,IT0003497168-TNLB,Telecom Italia,TIT,TITT,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,False,R,,Telecommunications Services,,,,,,,,,,,,,,,,,,,,,,,,,Telecom Italia,,,,,,,,,,,,,
FR0013230612,FR0013230612-XPAR,Tikehau Capital SCA,TKO,TKO,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Asset Managers and Custodians,EURONEXT:TKO,FR0013230612,tikehau-capital,stock,475341.25,3900712265.2642,USD,Finance,Investment Managers,True,EURONEXT,France,EUR,1.07119,39.007122652642,0.005091807935875,0.0001,欧洲,True,EURONEXT:TKO,TIKEHAU CAPITAL,,,,Tikehau Capital SCA,,金融,资产管理,投资经理,法国,0.0008383526316021,XPAR,EUR,21.35,1.91,15:30 CEST26 Apr 2024,20.95,25 Apr 2024
FR0004188670,FR0004188670-XPAR,Tarkett SA,TKTT,TKTT,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Building Materials: Other,EURONEXT:TKTT,FR0004188670,tarkett,stock,3112.2,650367384.9065,USD,Non-Energy Minerals,Forest Products,True,EURONEXT,France,EUR,1.07119,6.503673849065,3.333757518e-05,0.0,欧洲,True,EURONEXT:TKTT,TARKETT,,,,Tarkett SA,,资源,矿产,林业,法国,1.5969253529200047e-05,XPAR,EUR,9.12,-1.94,15:18 CEST26 Apr 2024,9.30,25 Apr 2024
NL0012015705,NL0012015705-XAMS,Just Eat Takeaway.com,TKWY,TKWY,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,,Consumer Digital Services,EURONEXT:TKWY,NL0012015705,just-eat-takeaway,stock,13123776.0,3305765992.3651,USD,Transportation,Internet Retail,True,EURONEXT,Netherlands,EUR,1.07119,33.057659923651,0.1405805761344,0.0043,欧洲,True,EURONEXT:TKWY,JUST EAT TAKEAWAY.COM N.V.,TKWY,Internet Retail,,Just Eat Takeaway.com,,科技,IT技术,网络零售,荷兰,0.006442173575285,XAMS,EUR,13.93,-0.57,15:33 CEST26 Apr 2024,14.01,25 Apr 2024
BE0003826436,BE0003826436-XBRU,Telenet Group Holding,TNET,TNET,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Telecommunications Services,,,,,,,,,,,,,,,,,,,,,,,,,Telenet Group Holding,,,,,,,,,,,,,
FR0005175080,FR0005175080-XPAR,Transgene,TNG,TNG,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Biotechnology,EURONEXT:TNG,FR0005175080,transgene,stock,38346.75,138208717.92970002,USD,Health Technology,Biotechnology,True,EURONEXT,France,EUR,1.07119,1.3820871792970002,0.000410766551325,0.0003,欧洲,True,EURONEXT:TNG,TRANSGENE,,,,Transgene,,医药,医疗,生物技术,法国,0.000512736805906,XPAR,EUR,1.242,-2.97,15:25 CEST26 Apr 2024,1.28,25 Apr 2024
IT0005037210,IT0005037210-MTAA,Tinexta,TNXT,TNXT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Investment Services,MIL:TNXT,IT0005037210,tinexta,stock,468234.91,856424644.9385,USD,Technology Services,Packaged Software,True,MIL,Italy,EUR,1.07119,8.564246449385001,0.005015685532429,0.0006,欧洲,True,MIL:TNXT,TINEXTA,,,,Tinexta,,科技,IT技术,软件开发,意大利,0.0007770862719279,MTAA,EUR,17.46,0.81,15:29 CEST26 Apr 2024,17.32,25 Apr 2024
IT0003007728,IT0003007728-MTAA,Tod's,TOD,TOD,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Footwear,MIL:TOD,IT0003007728,tod-s,stock,1202581.08,1526475943.9756,USD,Consumer Non-Durables,Apparel/Footwear,True,MIL,Italy,EUR,1.07119,15.264759439756,0.012881928270852,0.0008,欧洲,True,MIL:TOD,TOD'S,,,,Tod's,,消费,日常消费,服装鞋类,意大利,5.280258611845483e-06,MTAA,EUR,43.02,0.05,14:30 CEST26 Apr 2024,43.00,25 Apr 2024
NL0013332471,NL0013332471-XAMS,TomTom,TOM2,TOM2,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Software,EURONEXT:TOM2,NL0013332471,tomtom,stock,1330761.52,758974832.63,USD,Technology Services,Packaged Software,True,EURONEXT,Netherlands,EUR,1.07119,7.5897483263,0.014254984326088,0.0019,欧洲,True,EURONEXT:TOM2,TOMTOM,,,,TomTom,,科技,IT技术,软件开发,荷兰,0.0053428771088293,XAMS,EUR,5.665,1.61,15:31 CEST26 Apr 2024,5.575,25 Apr 2024
FR0000033003,FR0000033003-XPAR,Touax,TOUP,TOUP,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Marine Transportation,EURONEXT:TOUP,FR0000033003,touax,stock,7989.84,36081118.3692,USD,Finance,Finance/Rental/Leasing,True,EURONEXT,France,EUR,1.07119,0.360811183692,8.558636709600002e-05,0.0002,欧洲,True,EURONEXT:TOUP,TOUAX,,,,Touax,,金融,资产管理,金融租赁,法国,4.0730695536500246e-05,XPAR,EUR,4.86,1.25,14:41 CEST26 Apr 2024,4.80,25 Apr 2024
IT0005482333,IT0005482333-MTAA,Technoprobe,TPRO,TPRO,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Production Technology Equipment,MIL:TPRO,IT0005482333,technoprobe,stock,365708.865,4838418787.5163,USD,Electronic Technology,Semiconductors,True,MIL,Italy,EUR,1.07119,48.384187875163,0.0039174367909935,0.0001,欧洲,True,MIL:TPRO,TECHNOPROBE,,,Technoprobe,TECHNOPROBE,,科技,电子,半导体,意大利,0.0008302541063118,MTAA,EUR,7.61,1.4,15:33 CEST26 Apr 2024,7.505,25 Apr 2024
FR001400BMH7,FR001400BMH7-XPAR,TERACT,TRACT,TRACT,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Diversified Retailers,EURONEXT:TRACT,FR001400BMH7,teract-sa,stock,1418.742,60778109.3,USD,Retail Trade,Home Improvement Chains,True,EURONEXT,France,EUR,1.07119,0.6077810929999999,1.51974224298e-05,0.0,欧洲,True,EURONEXT:TRACT,TERACT S.A.,,,,TERACT,,消费,零售,家居装修,法国,4.268914627371131e-07,XPAR,EUR,0.774,0.26,15:20 CEST26 Apr 2024,0.772,25 Apr 2024
FR0005691656,FR0005691656-XPAR,Trigano,TRI,TRI,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Recreational Products,EURONEXT:TRI,FR0005691656,trigano,stock,851858.4,2957818646.3817,USD,Consumer Durables,Motor Vehicles,True,EURONEXT,France,EUR,1.07119,29.578186463817,0.00912502199496,0.0003,欧洲,True,EURONEXT:TRI,TRIGANO,,,Trigano,Trigano,,制造业,汽车,汽车整车,法国,0.0012994538115386,XPAR,EUR,144.70,1.19,15:32 CEST26 Apr 2024,143.00,25 Apr 2024
IT0003242622,IT0003242622-MTAA,Terna,TRN,TRN,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Conventional Electricity,MIL:TRN,IT0003242622,terna,stock,6533491.112000001,16042269815.0405,USD,Utilities,Electric Utilities,True,MIL,Italy,EUR,1.07119,160.422698150405,0.0699861034426328,0.0004,欧洲,True,MIL:TRN,TERNA,,,,Terna,,公用事业,电力,电力公司,意大利,0.0025738738593947,MTAA,EUR,7.498,0.7,15:33 CEST26 Apr 2024,7.446,25 Apr 2024
IT0005496473,IT0005496473-MTAA,TISCALI,TSL,TSL,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Telecommunications Services,MIL:TSL,IT0005496473,tiscali,stock,255678.56799999997,140606975.8464,USD,Communications,Major Telecommunications,True,MIL,Italy,EUR,1.07119,1.4060697584639998,0.0027388032525592,0.0019,欧洲,True,MIL:TSL,TESSELLIS,,,,TISCALI,,科技,通信,电信运营,意大利,0.0002214238065467,MTAA,EUR,0.563,0.54,15:25 CEST26 Apr 2024,0.56,25 Apr 2024
FR0000120271,FR0000120271-XPAR,道达尔,FP,TTE,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Integrated Oil and Gas,EURONEXT:TTE,FR0000120271,total,stock,111602381.64000002,169488815440.8738,USD,Energy Minerals,Integrated Oil,True,EURONEXT,France,EUR,1.07119,1694.888154408738,1.1954735518895163,0.0007,欧洲,True,EURONEXT:TTE,TOTALENERGIES,,,道达尔,Total,道达尔,资源,能源,石油,法国,0.2081486884320656,"XPAR, XBRU",EUR,69.80,2.56,15:33 CEST26 Apr 2024,68.06,25 Apr 2024
