车系,厂商,brand,model,name,类型,最低价格,最高价格
意大利,进口,杜卡迪,SuperSport,杜卡迪 SuperSport,跑车,"￥128,700","￥144,900"
意大利,进口,杜卡迪,Panigale 959,杜卡迪 Panigale 959,跑车,"￥175,000","￥184,900"
意大利,进口,杜卡迪,SuperBike 1198 S,杜卡迪 SuperBike 1198 S,跑车,"￥369,000",
,,杜卡迪,Panigale V4 R,杜卡迪 Panigale V4 R,跑车,,
意大利,进口,杜卡迪,SuperBike 848 EVO,杜卡迪 SuperBike 848 EVO,跑车,"￥258,000",
意大利,进口,杜卡迪,1199 Panigale R,杜卡迪 1199 Panigale R,跑车,"￥390,000",
,,杜卡迪,Superbike 1198,杜卡迪 Superbike 1198,跑车,,
,,杜卡迪,Superbike 1198 SP,杜卡迪 Superbike 1198 SP,跑车,,
,,杜卡迪,1198R Corse,杜卡迪 1198R Corse,跑车,,
,,杜卡迪,1199 Panigale,杜卡迪 1199 Panigale,跑车,,
,,杜卡迪,Panigale 899,杜卡迪 Panigale 899,跑车,,
,,杜卡迪,Panigale 1199,杜卡迪 Panigale 1199,跑车,,
,,杜卡迪,Panigale 1199S Tricolore,杜卡迪 Panigale 1199S Tricolore,跑车,,
,,杜卡迪,Panigale 1199S Senna Limited Edition,杜卡迪 Panigale 1199S Senna Limited Edition,跑车,,
,,杜卡迪,Panigale 1299R,杜卡迪 Panigale 1299R,跑车,,
,,杜卡迪,Panigale 1299S Anniversario,杜卡迪 Panigale 1299S Anniversario,跑车,,
,,杜卡迪,Panigale 1299R Final Edition,杜卡迪 Panigale 1299R Final Edition,跑车,,
,,杜卡迪,Panigale,杜卡迪 Panigale,跑车,,
,,杜卡迪,900SS,杜卡迪 900SS,跑车,,
,,杜卡迪,900SS MHR,杜卡迪 900SS MHR,跑车,,
,,杜卡迪,900S2,杜卡迪 900S2,跑车,,
,,杜卡迪,900SL Superlight MKI,杜卡迪 900SL Superlight MKI,跑车,,
,,杜卡迪,900SL Superlight MKII,杜卡迪 900SL Superlight MKII,跑车,,
,,杜卡迪,900SS CR,杜卡迪 900SS CR,跑车,,
,,杜卡迪,900SS Final Edition,杜卡迪 900SS Final Edition,跑车,,
,,杜卡迪,900SS Half Faird,杜卡迪 900SS Half Faird,跑车,,
,,杜卡迪,900SS ie,杜卡迪 900SS ie,跑车,,
,,杜卡迪,900 Sport ie,杜卡迪 900 Sport ie,跑车,,
,,杜卡迪,900SS ie Carenata,杜卡迪 900SS ie Carenata,跑车,,
,,杜卡迪,907ie Paso,杜卡迪 907ie Paso,跑车,,
,,杜卡迪,916,杜卡迪 916,跑车,,
,,杜卡迪,916 Biposta,杜卡迪 916 Biposta,跑车,,
,,杜卡迪,916 Senna,杜卡迪 916 Senna,跑车,,
,,杜卡迪,916SPA Corsa 955,杜卡迪 916SPA Corsa 955,跑车,,
,,杜卡迪,916 Senna II,杜卡迪 916 Senna II,跑车,,
,,杜卡迪,916SPS,杜卡迪 916SPS,跑车,,
,,杜卡迪,916 Senna III,杜卡迪 916 Senna III,跑车,,
,,杜卡迪,996 Biposta,杜卡迪 996 Biposta,跑车,,
,,杜卡迪,996 Monoposta,杜卡迪 996 Monoposta,跑车,,
,,杜卡迪,996SPS,杜卡迪 996SPS,跑车,,
,,杜卡迪,996SPS Foggy Replica,杜卡迪 996SPS Foggy Replica,跑车,,
,,杜卡迪,996,杜卡迪 996,跑车,,
,,杜卡迪,996S,杜卡迪 996S,跑车,,
,,杜卡迪,996R,杜卡迪 996R,跑车,,
,,杜卡迪,998,杜卡迪 998,跑车,,
,,杜卡迪,998 Matrix,杜卡迪 998 Matrix,跑车,,
,,杜卡迪,998S,杜卡迪 998S,跑车,,
,,杜卡迪,998S Baylies Replica,杜卡迪 998S Baylies Replica,跑车,,
,,杜卡迪,998S Bostrom Replica,杜卡迪 998S Bostrom Replica,跑车,,
,,杜卡迪,998S Final Edition,杜卡迪 998S Final Edition,跑车,,
,,杜卡迪,998R,杜卡迪 998R,跑车,,
,,杜卡迪,999,杜卡迪 999,跑车,,
,,杜卡迪,999S,杜卡迪 999S,跑车,,
,,杜卡迪,999S Team USA Limited Edition,杜卡迪 999S Team USA Limited Edition,跑车,,
,,杜卡迪,999R,杜卡迪 999R,跑车,,
,,杜卡迪,999R Fila 200th Win Limited Edition,杜卡迪 999R Fila 200th Win Limited Edition,跑车,,
,,杜卡迪,999R Fila Toseland Replica,杜卡迪 999R Fila Toseland Replica,跑车,,
,,杜卡迪,999R Net Bikers Team,杜卡迪 999R Net Bikers Team,跑车,,
,,杜卡迪,999R Xerox Replica,杜卡迪 999R Xerox Replica,跑车,,
,,杜卡迪,1000MHR,杜卡迪 1000MHR,跑车,,
,,杜卡迪,1000S2,杜卡迪 1000S2,跑车,,
,,杜卡迪,1000SS DS,杜卡迪 1000SS DS,跑车,,
,,杜卡迪,1098,杜卡迪 1098,跑车,,
,,杜卡迪,1098S,杜卡迪 1098S,跑车,,
,,杜卡迪,1098S Tri-Colore,杜卡迪 1098S Tri-Colore,跑车,,
,,杜卡迪,1098R,杜卡迪 1098R,跑车,,
,,杜卡迪,1098R Gulf Endurance Racer,杜卡迪 1098R Gulf Endurance Racer,跑车,,
,,杜卡迪,1098R Bayliss Limited Edition,杜卡迪 1098R Bayliss Limited Edition,跑车,,
,,杜卡迪,1098R Puma Limited Edition,杜卡迪 1098R Puma Limited Edition,跑车,,
,,杜卡迪,1198 Testastretta Evoluzione,杜卡迪 1198 Testastretta Evoluzione,跑车,,
,,杜卡迪,1198S Testastretta Evoluzione,杜卡迪 1198S Testastretta Evoluzione,跑车,,
,,杜卡迪,1198S Corse Special Edition,杜卡迪 1198S Corse Special Edition,跑车,,
,,杜卡迪,1198S Casey Stoner Island Replica,杜卡迪 1198S Casey Stoner Island Replica,跑车,,
,,杜卡迪,1198R Corse Special Edition,杜卡迪 1198R Corse Special Edition,跑车,,
,,杜卡迪,1198SP,杜卡迪 1198SP,跑车,,
,,杜卡迪,Desmosedici RR,杜卡迪 Desmosedici RR,跑车,,
,,杜卡迪,748 Biposto,杜卡迪 748 Biposto,跑车,,
,,杜卡迪,748L Neiman Marcus Limited Edition,杜卡迪 748L Neiman Marcus Limited Edition,跑车,,
,,杜卡迪,748R,杜卡迪 748R,跑车,,
,,杜卡迪,749,杜卡迪 749,跑车,,
,,杜卡迪,750F1-A,杜卡迪 750F1-A,跑车,,
,,杜卡迪,750F1-B,杜卡迪 750F1-B,跑车,,
,,杜卡迪,750F1,杜卡迪 750F1,跑车,,
,,杜卡迪,750F1 Laguna Seca,杜卡迪 750F1 Laguna Seca,跑车,,
,,杜卡迪,750F1 Montjuich,杜卡迪 750F1 Montjuich,跑车,,
,,杜卡迪,750Fl Santamonica,杜卡迪 750Fl Santamonica,跑车,,
,,杜卡迪,750 Paso,杜卡迪 750 Paso,跑车,,
,,杜卡迪,750 Paso Limited,杜卡迪 750 Paso Limited,跑车,,
,,杜卡迪,750 Sport ie,杜卡迪 750 Sport ie,跑车,,
,,杜卡迪,750SS,杜卡迪 750SS,跑车,,
,,杜卡迪,750SS Half Fairing,杜卡迪 750SS Half Fairing,跑车,,
,,杜卡迪,750SS ie,杜卡迪 750SS ie,跑车,,
,,杜卡迪,750 TT1,杜卡迪 750 TT1,跑车,,
,,杜卡迪,800 Sport,杜卡迪 800 Sport,跑车,,
,,杜卡迪,800SS,杜卡迪 800SS,跑车,,
,,杜卡迪,848,杜卡迪 848,跑车,,
,,杜卡迪,848 Nicky Hayden Edition,杜卡迪 848 Nicky Hayden Edition,跑车,,
,,杜卡迪,848 Dark,杜卡迪 848 Dark,跑车,,
,,杜卡迪,848 EVO Corsa Special Edition,杜卡迪 848 EVO Corsa Special Edition,跑车,,
,,杜卡迪,848 EVO Dark,杜卡迪 848 EVO Dark,跑车,,
,,杜卡迪,851 Strada,杜卡迪 851 Strada,跑车,,
,,杜卡迪,851 Strada Tricolore,杜卡迪 851 Strada Tricolore,跑车,,
,,杜卡迪,851SP,杜卡迪 851SP,跑车,,
,,杜卡迪,851SP2,杜卡迪 851SP2,跑车,,
,,杜卡迪,851 Biposta,杜卡迪 851 Biposta,跑车,,
,,杜卡迪,851SP3,杜卡迪 851SP3,跑车,,
,,杜卡迪,888 Strada,杜卡迪 888 Strada,跑车,,
,,杜卡迪,888SP4,杜卡迪 888SP4,跑车,,
,,杜卡迪,888SP5,杜卡迪 888SP5,跑车,,
,,杜卡迪,888SPO (US),杜卡迪 888SPO (US),跑车,,
,,杜卡迪,350F3,杜卡迪 350F3,跑车,,
,,杜卡迪,350SS,杜卡迪 350SS,跑车,,
,,杜卡迪,400F3,杜卡迪 400F3,跑车,,
,,杜卡迪,400SS,杜卡迪 400SS,跑车,,
,,杜卡迪,Monster 1100,杜卡迪 Monster 1100,街车,,
意大利,进口,杜卡迪,899 Panigale,杜卡迪 899 Panigale,跑车,"￥229,000",
意大利,进口,杜卡迪,SuperBike 1199 Panigale,杜卡迪 SuperBike 1199 Panigale,跑车,"￥299,000",
意大利,进口,杜卡迪,SuperBike 848 EVO Corse SE,杜卡迪 SuperBike 848 EVO Corse SE,跑车,"￥258,000",
意大利,进口,杜卡迪,Panigale 1299,杜卡迪 Panigale 1299,跑车,"￥309,000","￥550,960"
,,杜卡迪,Monster 1200S,杜卡迪 Monster 1200S,街车,,
意大利,进口,杜卡迪,Panigale 1299S,杜卡迪 Panigale 1299S,跑车,"￥379,000",
,,杜卡迪,Hypermotard 1100 EVO,杜卡迪 Hypermotard 1100 EVO,街车,,
,,杜卡迪,Hypermotard,杜卡迪 Hypermotard,街车,,
,,杜卡迪,Monster 796,杜卡迪 Monster 796,街车,,
,,杜卡迪,Streetfighter,杜卡迪 Streetfighter,街车,,
,,杜卡迪,Streetfighter S,杜卡迪 Streetfighter S,街车,,
,,杜卡迪,Monster 1200 R,杜卡迪 Monster 1200 R,街车,,
,,杜卡迪,Multistrada 620,杜卡迪 Multistrada 620,街车,,
,,杜卡迪,Multistrada 620 Dark,杜卡迪 Multistrada 620 Dark,街车,,
,,杜卡迪,Multistrada 1000 DS,杜卡迪 Multistrada 1000 DS,街车,,
,,杜卡迪,Multistrada 1000S DS,杜卡迪 Multistrada 1000S DS,街车,,
,,杜卡迪,Multistrada 1100,杜卡迪 Multistrada 1100,街车,,
,,杜卡迪,Multistrada 1100S,杜卡迪 Multistrada 1100S,街车,,
,,杜卡迪,Multistrada 1200S Pikes Peak,杜卡迪 Multistrada 1200S Pikes Peak,街车,,
,,杜卡迪,Multistrada 1200S Touring,杜卡迪 Multistrada 1200S Touring,街车,,
,,杜卡迪,Multistrada 1200S Granturismo,杜卡迪 Multistrada 1200S Granturismo,街车,,
,,杜卡迪,Multistrada 1200 S Dolomites Peak Edition,杜卡迪 Multistrada 1200 S Dolomites Peak Edition,街车,,
,,杜卡迪,Multistrada 1200 DVT,杜卡迪 Multistrada 1200 DVT,街车,,
,,杜卡迪,Multistrada 1200S DVT,杜卡迪 Multistrada 1200S DVT,街车,,
,,杜卡迪,Multistrada 1200 Pikes Peak,杜卡迪 Multistrada 1200 Pikes Peak,街车,,
,,杜卡迪,Multistrada 1200 Pikes Peak 100th Anniversary Limited Edition Kit,杜卡迪 Multistrada 1200 Pikes Peak 100th Anniversary Limited Edition Kit,街车,,
,,杜卡迪,Panigale 1199R,杜卡迪 Panigale 1199R,街车,,
,,杜卡迪,Panigale 1199 SuperLeggera,杜卡迪 Panigale 1199 SuperLeggera,街车,,
,,杜卡迪,Panigale V4 S 1100,杜卡迪 Panigale V4 S 1100,街车,,
,,杜卡迪,Panigale V4 1100 Speciale,杜卡迪 Panigale V4 1100 Speciale,街车,,
,,杜卡迪,Paul Smart 1000 Limited Edition,杜卡迪 Paul Smart 1000 Limited Edition,街车,,
,,杜卡迪,900SD Darmah,杜卡迪 900SD Darmah,街车,,
,,杜卡迪,Berliner Apollo,杜卡迪 Berliner Apollo,街车,,
,,杜卡迪,GT 1000,杜卡迪 GT 1000,街车,,
,,杜卡迪,GT 1000 Touring,杜卡迪 GT 1000 Touring,街车,,
,,杜卡迪,Hypermotard 820,杜卡迪 Hypermotard 820,街车,,
,,杜卡迪,Hypermotard 820 SP,杜卡迪 Hypermotard 820 SP,街车,,
,,杜卡迪,Hypermotard 939 SP,杜卡迪 Hypermotard 939 SP,街车,,
,,杜卡迪,Hypermotard 1100,杜卡迪 Hypermotard 1100,街车,,
,,杜卡迪,Hypermotard 1100 Neiman Marcus L.E.,杜卡迪 Hypermotard 1100 Neiman Marcus L.E.,街车,,
,,杜卡迪,Hypermotard 1100S,杜卡迪 Hypermotard 1100S,街车,,
,,杜卡迪,Hypermotard Troy Replica,杜卡迪 Hypermotard Troy Replica,街车,,
,,杜卡迪,Hypermotard 1100 EVO SP,杜卡迪 Hypermotard 1100 EVO SP,街车,,
,,杜卡迪,Hyperstrada 820,杜卡迪 Hyperstrada 820,街车,,
,,杜卡迪,Hyperstrada 939,杜卡迪 Hyperstrada 939,街车,,
,,杜卡迪,748SP,杜卡迪 748SP,街车,,
,,杜卡迪,748SPS,杜卡迪 748SPS,街车,,
,,杜卡迪,749 Dark,杜卡迪 749 Dark,街车,,
,,杜卡迪,749 Martini,杜卡迪 749 Martini,街车,,
,,杜卡迪,749R,杜卡迪 749R,街车,,
,,杜卡迪,749S,杜卡迪 749S,街车,,
,,杜卡迪,750GT,杜卡迪 750GT,街车,,
,,杜卡迪,750 Imola,杜卡迪 750 Imola,街车,,
,,杜卡迪,750 Indiana,杜卡迪 750 Indiana,街车,,
,,杜卡迪,750 Indiana Police,杜卡迪 750 Indiana Police,街车,,
,,杜卡迪,860GTE,杜卡迪 860GTE,街车,,
,,杜卡迪,860GTS,杜卡迪 860GTS,街车,,
,,杜卡迪,Monster 400,杜卡迪 Monster 400,街车,,
,,杜卡迪,Monster 600,杜卡迪 Monster 600,街车,,
,,杜卡迪,Monster 620ie,杜卡迪 Monster 620ie,街车,,
,,杜卡迪,Monster 620ie Dark,杜卡迪 Monster 620ie Dark,街车,,
,,杜卡迪,Monster 620ie S,杜卡迪 Monster 620ie S,街车,,
,,杜卡迪,Monster 620 Capirex,杜卡迪 Monster 620 Capirex,街车,,
,,杜卡迪,Monster 620 Matrix,杜卡迪 Monster 620 Matrix,街车,,
,,杜卡迪,Monster 659,杜卡迪 Monster 659,街车,,
,,杜卡迪,Monster 695,杜卡迪 Monster 695,街车,,
,,杜卡迪,Monster 696 20th Anniversary,杜卡迪 Monster 696 20th Anniversary,街车,,
,,杜卡迪,Monster 750,杜卡迪 Monster 750,街车,,
,,杜卡迪,Monster 750ie,杜卡迪 Monster 750ie,街车,,
,,杜卡迪,Monster 750ie S,杜卡迪 Monster 750ie S,街车,,
,,杜卡迪,Monster 796 Rossi MotoGP Replica,杜卡迪 Monster 796 Rossi MotoGP Replica,街车,,
,,杜卡迪,Monster 796 Hayden MotoGP Replica,杜卡迪 Monster 796 Hayden MotoGP Replica,街车,,
,,杜卡迪,Monster 796 20th Anniversary,杜卡迪 Monster 796 20th Anniversary,街车,,
,,杜卡迪,Monster 797 Special Edition (India),杜卡迪 Monster 797 Special Edition (India),街车,,
,,杜卡迪,Monster 797+,杜卡迪 Monster 797+,街车,,
,,杜卡迪,Monster 800ie,杜卡迪 Monster 800ie,街车,,
,,杜卡迪,Monster 800ie S,杜卡迪 Monster 800ie S,街车,,
,,杜卡迪,Monster 900,杜卡迪 Monster 900,街车,,
,,杜卡迪,Monster 900S,杜卡迪 Monster 900S,街车,,
,,杜卡迪,Monster 900ie Dark,杜卡迪 Monster 900ie Dark,街车,,
,,杜卡迪,Monster S2R,杜卡迪 Monster S2R,街车,,
,,杜卡迪,Monster S2R Dark,杜卡迪 Monster S2R Dark,街车,,
,,杜卡迪,Monster S2R 1000,杜卡迪 Monster S2R 1000,街车,,
,,杜卡迪,Monster S4,杜卡迪 Monster S4,街车,,
,,杜卡迪,Monster S4 Fogarty,杜卡迪 Monster S4 Fogarty,街车,,
,,杜卡迪,Monster S4R,杜卡迪 Monster S4R,街车,,
,,杜卡迪,Monster S4R Testastretta,杜卡迪 Monster S4R Testastretta,街车,,
,,杜卡迪,Monster S4RS Testastretta,杜卡迪 Monster S4RS Testastretta,街车,,
,,杜卡迪,Monster S4RS Tricolore,杜卡迪 Monster S4RS Tricolore,街车,,
,,杜卡迪,Monster 1000,杜卡迪 Monster 1000,街车,,
,,杜卡迪,Monster 1000S,杜卡迪 Monster 1000S,街车,,
,,杜卡迪,Monster 1100S,杜卡迪 Monster 1100S,街车,,
,,杜卡迪,Monster 1100 EVO Diesel Special Edition,杜卡迪 Monster 1100 EVO Diesel Special Edition,街车,,
,,杜卡迪,Monster 1100 EVO 20th Anniversary,杜卡迪 Monster 1100 EVO 20th Anniversary,街车,,
,,杜卡迪,Monster 1200S 25° Anniversario Limited Edition,杜卡迪 Monster 1200S 25° Anniversario Limited Edition,街车,,
,,杜卡迪,Scrambler 400 Sixty2 Hashtag,杜卡迪 Scrambler 400 Sixty2 Hashtag,街车,,
,,杜卡迪,Scrambler 800 Classic,杜卡迪 Scrambler 800 Classic,街车,,
,,杜卡迪,Scrambler 800 Desert Sled,杜卡迪 Scrambler 800 Desert Sled,街车,,
,,杜卡迪,Scrambler 800 Full Trottle,杜卡迪 Scrambler 800 Full Trottle,街车,,
,,杜卡迪,Scrambler 800 Full Trottle Special,杜卡迪 Scrambler 800 Full Trottle Special,街车,,
,,杜卡迪,Scrambler 800 Icon,杜卡迪 Scrambler 800 Icon,街车,,
,,杜卡迪,Scrambler 800 Urban Enduro,杜卡迪 Scrambler 800 Urban Enduro,街车,,
,,杜卡迪,Sport 1000 Monoposto,杜卡迪 Sport 1000 Monoposto,街车,,
,,杜卡迪,Sport 1000 Biposto,杜卡迪 Sport 1000 Biposto,街车,,
,,杜卡迪,Sport 1000S,杜卡迪 Sport 1000S,街车,,
,,杜卡迪,Sport 1000S Limited Edition,杜卡迪 Sport 1000S Limited Edition,街车,,
,,杜卡迪,ST 2,杜卡迪 ST 2,街车,,
,,杜卡迪,ST 3,杜卡迪 ST 3,街车,,
,,杜卡迪,ST3S,杜卡迪 ST3S,街车,,
,,杜卡迪,ST4,杜卡迪 ST4,街车,,
,,杜卡迪,ST4S,杜卡迪 ST4S,街车,,
,,杜卡迪,ST4S ABS,杜卡迪 ST4S ABS,街车,,
,,杜卡迪,Streetfighter 848 AMG Special Edtion,杜卡迪 Streetfighter 848 AMG Special Edtion,街车,,
,,杜卡迪,98 Sport / SS,杜卡迪 98 Sport / SS,街车,,
,,杜卡迪,100 Gran Sport "Marianna",杜卡迪 100 Gran Sport "Marianna",街车,,
,,杜卡迪,100 Sport,杜卡迪 100 Sport,街车,,
,,杜卡迪,125 Aurea,杜卡迪 125 Aurea,街车,,
,,杜卡迪,125 Cadet/4 / Cadet/4 Lusso / Cadet/4 Scrambler,杜卡迪 125 Cadet/4 / Cadet/4 Lusso / Cadet/4 Scrambler,街车,,
,,杜卡迪,125 Regolarita,杜卡迪 125 Regolarita,街车,,
,,杜卡迪,125 Scrambler,杜卡迪 125 Scrambler,街车,,
,,杜卡迪,125 Sport,杜卡迪 125 Sport,街车,,
,,杜卡迪,125 Tourismo Speciale,杜卡迪 125 Tourismo Speciale,街车,,
,,杜卡迪,125 TV Testone,杜卡迪 125 TV Testone,街车,,
,,杜卡迪,160 Monza Junior,杜卡迪 160 Monza Junior,街车,,
,,杜卡迪,175 Formula 3,杜卡迪 175 Formula 3,街车,,
,,杜卡迪,175 Gran Sport,杜卡迪 175 Gran Sport,街车,,
,,杜卡迪,175 Americano,杜卡迪 175 Americano,街车,,
,,杜卡迪,175 Sport,杜卡迪 175 Sport,街车,,
,,杜卡迪,175T Turismo,杜卡迪 175T Turismo,街车,,
,,杜卡迪,175TS Turismo Speciale,杜卡迪 175TS Turismo Speciale,街车,,
,,杜卡迪,200 Elite,杜卡迪 200 Elite,街车,,
,,杜卡迪,250 Desmo,杜卡迪 250 Desmo,街车,,
,,杜卡迪,250 Mark 1,杜卡迪 250 Mark 1,街车,,
,,杜卡迪,250 Mark 3,杜卡迪 250 Mark 3,街车,,
,,杜卡迪,250 Mark 3D Desmo,杜卡迪 250 Mark 3D Desmo,街车,,
,,杜卡迪,250 Monza,杜卡迪 250 Monza,街车,,
,,杜卡迪,250 Scrambler,杜卡迪 250 Scrambler,街车,,
,,杜卡迪,350 Desmo,杜卡迪 350 Desmo,街车,,
,,杜卡迪,350GTL,杜卡迪 350GTL,街车,,
,,杜卡迪,350GTV,杜卡迪 350GTV,街车,,
,,杜卡迪,350 Mark 3D,杜卡迪 350 Mark 3D,街车,,
,,杜卡迪,350 Scrambler,杜卡迪 350 Scrambler,街车,,
,,杜卡迪,350 Sport Desmo,杜卡迪 350 Sport Desmo,街车,,
,,杜卡迪,350TL,杜卡迪 350TL,街车,,
,,杜卡迪,350XL,杜卡迪 350XL,街车,,
,,杜卡迪,450 Mark 3,杜卡迪 450 Mark 3,街车,,
,,杜卡迪,450 Desmo,杜卡迪 450 Desmo,街车,,
,,杜卡迪,450 Scrambler,杜卡迪 450 Scrambler,街车,,
,,杜卡迪,500GTL,杜卡迪 500GTL,街车,,
,,杜卡迪,500GTV,杜卡迪 500GTV,街车,,
,,杜卡迪,500 Desmo,杜卡迪 500 Desmo,街车,,
,,杜卡迪,500 Sport Desmo,杜卡迪 500 Sport Desmo,街车,,
,,杜卡迪,500SL Pantah,杜卡迪 500SL Pantah,街车,,
,,杜卡迪,600SL Pantah,杜卡迪 600SL Pantah,街车,,
,,杜卡迪,600TL Pantah,杜卡迪 600TL Pantah,街车,,
,,杜卡迪,600SS,杜卡迪 600SS,街车,,
,,杜卡迪,620 Sport,杜卡迪 620 Sport,街车,,
,,杜卡迪,650 Indiana,杜卡迪 650 Indiana,街车,,
,,杜卡迪,650SL Pantah,杜卡迪 650SL Pantah,街车,,
意大利,进口,杜卡迪,Monster 795,杜卡迪 Monster 795,跑车,"￥128,000",
意大利,进口,杜卡迪,1199 Panigale S,杜卡迪 1199 Panigale S,跑车,"￥379,000",
意大利,进口,杜卡迪,Diavel,杜卡迪 Diavel,巡航,"￥218,000","￥268,000"
意大利,进口,杜卡迪,XDiavel,杜卡迪 XDiavel,巡航,"￥206,000","￥296,000"
,,杜卡迪,750 Sport,杜卡迪 750 Sport,复古,,
,,杜卡迪,Diavel-AMG,杜卡迪 Diavel-AMG,巡航,,
,,杜卡迪,Diavel Carbon,杜卡迪 Diavel Carbon,巡航,,
,,杜卡迪,Diavel Titanium,杜卡迪 Diavel Titanium,巡航,,
,,杜卡迪,Diavel Cromo,杜卡迪 Diavel Cromo,巡航,,
,,杜卡迪,Diavel Black Diamond,杜卡迪 Diavel Black Diamond,巡航,,
,,杜卡迪,Diavel Strada,杜卡迪 Diavel Strada,巡航,,
,,杜卡迪,Diavel Diesel Limited Edition,杜卡迪 Diavel Diesel Limited Edition,巡航,,
意大利,进口,杜卡迪,Diavel V4,杜卡迪 Diavel V4,巡航,"￥228,000","￥231,000"
,,杜卡迪,Multistrada 1200 Enduro Pro,杜卡迪 Multistrada 1200 Enduro Pro,拉力,,
,,杜卡迪,Hypermotard 1100 EVO SP Corse Edition,杜卡迪 Hypermotard 1100 EVO SP Corse Edition,越野,,
,,杜卡森,DK400,杜卡森 DK400,跑车,"￥18,800","￥23,800"
,国产,飞肯,旋锋FK125-9A,飞肯 旋锋FK125-9A,街车,"￥6,200",
,国产,飞肯,飞剑王FK125-10G,飞肯 飞剑王FK125-10G,街车,"￥5,380","￥7,580"
,国产,飞肯,老红FK125-6G,飞肯 老红FK125-6G,街车,"￥4,380",
,国产,飞肯,飞梦FK125-4A,飞肯 飞梦FK125-4A,街车,"￥4,980",
,国产,飞肯,锋朗FK150-8E,飞肯 锋朗FK150-8E,街车,"￥5,280",
,国产,飞肯,战鹰FK150-8G,飞肯 战鹰FK150-8G,街车,"￥7,280",
,国产,飞肯,骏朗太子 FK150-BA,飞肯 骏朗太子 FK150-BA,街车,"￥8,050",
,国产,飞肯,天龙太子FK150-BC,飞肯 天龙太子FK150-BC,街车,"￥5,780",
,国产,飞肯,精品太子FK125-BA,飞肯 精品太子FK125-BA,街车,,
,国产,飞肯,风云二号FK125-A,飞肯 风云二号FK125-A,街车,"￥4,880",
,国产,飞肯,飞锐新花FK125-4A,飞肯 飞锐新花FK125-4A,街车,"￥5,280",
,国产,飞肯,FK110-3A GT,飞肯 FK110-3A GT,街车,"￥5,800",
,国产,飞肯,飞肯王越野FK150,飞肯 飞肯王越野FK150,街车,"￥5,980",
,国产,飞肯,亮翼,飞肯 亮翼,街车,,
,国产,飞肯,律格,飞肯 律格,踏板,"￥3,200",
,国产,飞肯,新款小公主,飞肯 新款小公主,踏板,"￥4,200",
,国产,飞肯,雅格FK100T-2A,飞肯 雅格FK100T-2A,踏板,"￥3,800",
,国产,飞肯,睿御FK125T-2A,飞肯 睿御FK125T-2A,踏板,"￥4,780",
,国产,飞肯,COCO FK100T-G,飞肯 COCO FK100T-G,踏板,"￥4,680",
,国产,飞肯,灵致FK100T-4A,飞肯 灵致FK100T-4A,踏板,"￥3,800",
,国产,飞肯,鬼火FK100T-G,飞肯 鬼火FK100T-G,踏板,"￥4,800",
,国产,飞肯,COCO,飞肯 COCO,踏板,,
,国产,飞肯,小公主125,飞肯 小公主125,踏板,,
,国产,飞肯,R2,飞肯 R2,踏板,,
,国产,飞肯,天鹰,飞肯 天鹰,踏板,,
,国产,飞肯,喜悦星,飞肯 喜悦星,踏板,,
,国产,飞肯,FK125T-D,飞肯 FK125T-D,踏板,,
,国产,飞肯,FK100T-10D,飞肯 FK100T-10D,踏板,"￥6,980",
,国产,飞肯,FK125T-8E,飞肯 FK125T-8E,踏板,"￥7,980",
,国产,飞肯,FK125T-8F,飞肯 FK125T-8F,踏板,"￥7,980",
,国产,飞肯,梦莎,飞肯 梦莎,踏板,"￥7,980",
,国产,飞肯,精品太子FK125-BA,飞肯 精品太子FK125-BA,复古,,
,国产,飞肯,超凡CG王FK125,飞肯 超凡CG王FK125,复古,,
,国产,飞肯,FK150-D,飞肯 FK150-D,复古,,
,国产,飞肯,精品太子FK125-BA,飞肯 精品太子FK125-BA,巡航,,
,国产,飞肯,FK150-9E,飞肯 FK150-9E,跨骑,,
,国产,飞肯,FK110-3A,飞肯 FK110-3A,弯梁,"￥3,800",
,国产,飞肯,超级锋驰FK110-3A,飞肯 超级锋驰FK110-3A,弯梁,"￥3,800",
,国产,飞肯,赛铃FK110-3A,飞肯 赛铃FK110-3A,弯梁,"￥3,800",
,国产,飞肯,超越（运动版）FK110-3A,飞肯 超越（运动版）FK110-3A,弯梁,"￥3,800",
,国产,飞肯,FK110-3D,飞肯 FK110-3D,弯梁,,
,,飞翎,魅影 450,飞翎 魅影 450,跑车,"￥20,800",
,,飞翎,A 2,飞翎 A 2,跑车,"￥7,800",
,,飞翎,枭峰8号,飞翎 枭峰8号,跑车,"￥8,600",
,,飞翎,FL 250 R,飞翎 FL 250 R,街车,"￥13,980",
,,飞翎,枭峰9号,飞翎 枭峰9号,街车,"￥7,900",
,,飞翎,FL500,飞翎 FL500,巡航,"￥18,800","￥19,800"
,,飞翎,FL500X,飞翎 FL500X,拉力,"￥29,800",
,,飞翎,FL500B-2D,飞翎 FL500B-2D,三轮,"￥30,800",
,国产,飞鹰,FY100T-8B,飞鹰 FY100T-8B,踏板,"￥7,380",
